st_tefferr2,st_raderr2,st_teff,pl_trandep,pl_orbpererr1,st_raderr1,pl_radeerr2,pl_insol,pl_trandeperr2,pl_insolerr1,st_tefferr1,pl_insolerr2,pl_trandeperr1,pl_orbper,pl_eqt,pl_orbpererr2,dec,ra,st_rad,pl_rade,pl_radeerr1,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
-161.0,-0.069,4893.0,143.2,4.985e-06,0.062,-0.08,884.21,-16.8,298.22,161.0,-248.45,16.8,1.002591901,1391.0,-4.985e-06,41.672829,297.61307,0.739,0.87,0.08,CANDIDATE,Kepler,1.1772665764546686,8.523809523809522
-155.0,-0.361,5757.0,121320.0,4.22e-07,0.361,-13.48,2127.67,-306.0,1912.66,155.0,-1210.78,306.0,1.620813697,1733.0,-4.22e-07,41.633961,298.70334,1.177,43.95,13.48,FALSE POSITIVE,Kepler,37.34069668649108,396.47058823529414
-154.0,-0.251,5653.0,71.4,5.646e-05,0.307,-0.21,656.3,-9.1,511.24,154.0,-294.93,9.1,3.37116682,1291.0,-5.646e-05,41.705971,284.57642,1.163,0.98,0.26,CANDIDATE,Kepler,0.8426483233018056,7.846153846153847
-176.0,-0.063,5047.0,119.4,0.0003517,0.087,-0.23,113.05,-10.6,47.73,176.0,-30.44,10.6,5.2434664,831.0,-0.0003517,41.72522,291.84723,0.766,2.83,0.32,FALSE POSITIVE,Kepler,3.6945169712793735,11.264150943396228
-131.0,-0.056,4920.0,143.8,0.0001854,0.074,-0.07,86.51,-12.4,32.68,146.0,-20.93,12.4,5.2439542,778.0,-0.0001854,41.768002,291.8703,0.691,0.81,0.09,FALSE POSITIVE,Kepler,1.1722141823444285,11.596774193548388
-199.0,-0.088,6060.0,90.1,0.0002648,0.245,-0.09,293.68,-9.9,234.87,181.0,-83.28,9.9,5.2441517,1056.0,-0.0002648,41.788971,291.87134,0.925,0.91,0.24,FALSE POSITIVE,Kepler,0.9837837837837837,9.1010101010101
-177.0,-0.1,5952.0,29.9,0.0001782,0.299,-0.06,291.25,-2.6,262.76,160.0,-83.56,2.6,5.2443332,1054.0,-0.0001782,41.777969,291.88922,0.971,0.58,0.18,FALSE POSITIVE,Kepler,0.5973223480947477,11.499999999999998
-162.0,-0.088,6011.0,118860.0,3.191e-06,0.263,-5.06,43.93,-111.0,37.58,162.0,-11.86,111.0,20.726069913,657.0,-3.191e-06,42.648628,287.74615,0.902,51.9,15.14,FALSE POSITIVE,Kepler,57.53880266075388,1070.8108108108108
-80.0,-0.258,5966.0,16.2,5.436e-06,0.211,-0.11,11321.32,-1.5,4647.1,80.0,-4305.62,1.5,0.566801447,2633.0,-5.436e-06,42.619678,290.96869,1.349,0.57,0.09,FALSE POSITIVE,Kepler,0.4225352112676056,10.799999999999999
-242.0,-0.139,6395.0,68.9,5.426e-06,0.325,-0.15,8648.94,-4.9,7891.57,176.0,-3070.92,4.9,0.566794934,2457.0,-5.426e-06,42.653309,291.01474,1.049,1.15,0.35,FALSE POSITIVE,Kepler,1.0962821734985702,14.061224489795919
-210.0,-0.1,6075.0,73.9,2.885e-06,0.3,-0.09,6188.18,-4.4,5808.48,189.0,-1864.62,4.4,0.566800287,2260.0,-2.885e-06,42.63665,291.065,0.969,0.88,0.27,FALSE POSITIVE,Kepler,0.9081527347781218,16.795454545454547
-203.0,-0.091,5836.0,125.7,4.009e-06,0.273,-0.15,5129.25,-11.6,4394.34,182.0,-1473.42,11.6,0.566791946,2160.0,-4.009e-06,42.645309,291.10468,0.97,1.54,0.43,FALSE POSITIVE,Kepler,1.5876288659793816,10.836206896551724
-200.0,-0.174,6100.0,64.0,3.418e-06,0.322,-0.14,8244.38,-4.0,7287.58,181.0,-3143.59,4.0,0.566790294,2432.0,-3.418e-06,42.686722,291.19955,1.093,0.89,0.26,FALSE POSITIVE,Kepler,0.8142726440988106,16.0
-183.0,-0.257,5576.0,46.7,8.941e-06,0.314,-0.17,6460.25,-7.1,5534.47,183.0,-3082.69,7.1,0.566799725,2289.0,-8.941e-06,42.626389,291.24707,1.132,0.77,0.22,FALSE POSITIVE,Kepler,0.6802120141342757,6.577464788732395
-225.0,-0.107,6273.0,92.1,3.509e-06,0.32,-0.11,7585.82,-5.3,6968.44,169.0,-2333.04,5.3,0.566801325,2383.0,-3.509e-06,42.61652,291.30963,1.021,1.07,0.33,FALSE POSITIVE,Kepler,1.0479921645445642,17.37735849056604
-197.0,-0.117,6214.0,77410.0,7.89e-07,0.35,-3.41,95.83,-35.0,97.17,175.0,-29.77,35.0,14.854415674,798.0,-7.89e-07,43.884331,282.42578,1.022,29.77,10.19,FALSE POSITIVE,Kepler,29.129158512720156,2211.714285714286
-143.0,-0.092,5294.0,173170.0,1.461e-06,0.102,-3.94,10.85,-57.8,4.72,159.0,-3.26,57.8,38.47674409,463.0,-1.461e-06,43.888981,283.20117,0.79,33.8,4.36,FALSE POSITIVE,Kepler,42.78481012658227,2996.0207612456747
-196.0,-0.507,5930.0,316.3,0.0,0.369,-10.92,274.67,0.0,214.51,196.0,-171.4,0.0,10.643110689,1038.0,0.0,43.801754,285.09076,1.473,31.72,7.94,FALSE POSITIVE,Kepler,21.534283774609637,0.0
-158.0,-0.066,5863.0,246570.0,3.56e-07,0.185,-3.34,1070.86,-343.0,717.43,158.0,-258.99,343.0,1.587485742,1460.0,-3.56e-07,43.86742,286.6958,0.821,41.52,9.36,FALSE POSITIVE,Kepler,50.572472594397084,718.862973760933
-164.0,-0.425,6056.0,32.8,0.0001118,0.348,-0.24,607.33,-3.8,407.44,183.0,-314.26,3.8,6.613671,1266.0,-0.0001118,43.899139,286.9454,1.597,0.91,0.2,CANDIDATE,Kepler,0.569818409517846,8.631578947368421
-271.0,-0.537,7117.0,47.0,1.197e-05,0.439,-0.4,8937.14,-8.9,5658.92,197.0,-4712.32,8.9,1.79621807,2480.0,-1.197e-05,43.84412,291.47702,2.09,1.54,0.32,FALSE POSITIVE,Kepler,0.736842105263158,5.280898876404494
-218.0,-0.203,6602.0,82.6,0.0008675,0.406,-0.19,116.05,-7.2,106.2,158.0,-44.45,7.2,20.2594232,837.0,-0.0008675,43.878342,295.54422,1.269,1.23,0.4,FALSE POSITIVE,Kepler,0.9692671394799055,11.472222222222221
-219.0,-0.102,6187.0,62.5,1.556e-05,0.305,-0.08,1770.63,-7.3,1707.5,175.0,-553.28,7.3,1.48062814,1653.0,-1.556e-05,43.86676,296.35956,0.937,0.76,0.25,CANDIDATE,Kepler,0.8110992529348986,8.561643835616438
-288.0,-0.382,6962.0,417900.0,9.2e-08,0.51,-27.22,6938.66,-121.0,6435.44,192.0,-3516.54,121.0,1.489442254,2328.0,-9.2e-08,43.971981,284.62198,1.62,115.45,36.34,FALSE POSITIVE,Kepler,71.26543209876543,3453.719008264463
-186.0,-0.073,5662.0,227.2,1.27e-05,0.22,-1.83,1514.63,-13.3,1198.38,169.0,-409.76,13.3,1.12679793,1590.0,-1.27e-05,44.96817,290.50241,0.84,21.07,5.52,FALSE POSITIVE,Kepler,25.083333333333336,17.08270676691729
-264.0,-0.513,6980.0,87567.0,2.9e-08,0.513,-25.91,14421.97,0.0,12067.48,168.0,-8231.34,0.0,0.998217563,2795.0,-2.9e-08,44.967281,293.62054,1.755,88.64,25.91,FALSE POSITIVE,Kepler,50.50712250712251,0.0
-169.0,-0.055,5636.0,145.2,1.569e-05,0.137,-0.07,392.64,-21.6,222.36,152.0,-95.16,21.6,2.68814059,1135.0,-1.569e-05,44.927689,294.59918,0.734,0.92,0.17,CANDIDATE,Kepler,1.2534059945504088,6.722222222222221
-123.0,-0.041,4556.0,61.3,3.766e-06,0.061,-0.04,1029.91,-3.2,369.8,136.0,-225.78,3.2,0.58640848,1444.0,-3.766e-06,44.959839,296.67044,0.615,0.48,0.04,FALSE POSITIVE,Kepler,0.7804878048780488,19.156249999999996
-187.0,-2.045,5934.0,164610.0,8.737e-06,0.877,-84.71,211.38,-153.0,189.35,208.0,-190.52,153.0,33.46947449,972.0,-8.737e-06,44.910912,298.44244,3.075,127.38,36.33,FALSE POSITIVE,Kepler,41.42439024390244,1075.8823529411766
-196.0,-1.026,5977.0,314680.0,2.43e-07,0.474,-58.43,5331.71,-494.0,3712.98,178.0,-4136.96,494.0,1.827558898,2178.0,-2.43e-07,44.99966,301.3035,2.077,118.28,26.99,FALSE POSITIVE,Kepler,56.947520462205105,637.004048582996
-256.0,-0.119,6343.0,277.6,0.003785,0.785,-0.2,17.29,-93.6,37.23,158.0,-5.53,93.6,62.519211,520.0,-0.003785,45.023762,285.08145,1.137,1.9,1.32,FALSE POSITIVE,Kepler,1.6710642040457342,2.9658119658119664
-208.0,-0.13,6499.0,126.8,0.001857,0.389,-0.16,11.21,-18.4,10.53,144.0,-3.43,18.4,97.991569,467.0,-0.001857,45.002338,286.55365,1.169,1.41,0.47,CANDIDATE,Kepler,1.206159110350727,6.891304347826087
-187.0,-0.086,5941.0,842.0,0.01389,0.258,-0.26,0.94,-156.0,0.81,166.0,-0.27,156.0,349.85525,251.0,-0.01389,44.583241,296.44946,0.885,2.63,0.77,FALSE POSITIVE,Kepler,2.9717514124293785,5.397435897435898
-230.0,-0.527,6499.0,131000.0,1.3e-07,0.395,-29.31,2776.19,-29.1,2182.27,184.0,-1767.04,29.1,2.488812012,1852.0,-1.3e-07,46.310413,293.24738,1.497,83.26,21.97,FALSE POSITIVE,Kepler,55.61790247160989,4501.718213058419
-226.0,-0.097,6240.0,99.0,5.324e-05,0.29,-0.11,7376.27,-65.2,6756.76,169.0,-2271.61,65.2,0.51811818,2360.0,-5.324e-05,46.311771,294.35074,0.929,1.09,0.34,FALSE POSITIVE,Kepler,1.1733046286329387,1.51840490797546
-152.0,-0.283,6099.0,75.2,0.02291,0.386,-0.25,1.19,-11.0,1.1,159.0,-0.56,11.0,542.52829,266.0,-0.02291,46.37188,295.19278,1.212,1.07,0.34,FALSE POSITIVE,Kepler,0.8828382838283829,6.836363636363637
-209.0,-0.098,6000.0,60.6,5.844e-06,0.312,-0.1,2518.85,-6.5,2452.48,167.0,-762.46,6.5,1.057080807,1805.0,-5.844e-06,46.343929,295.35825,0.946,0.97,0.32,CANDIDATE,Kepler,1.025369978858351,9.323076923076924
-143.0,-0.039,5290.0,416030.0,8.14e-07,0.085,-2.75,36.66,-153.0,16.14,159.0,-7.64,153.0,11.567974732,628.0,-8.14e-07,46.358101,297.73764,0.648,45.65,5.99,FALSE POSITIVE,Kepler,70.44753086419753,2719.150326797386
-181.0,-0.299,6039.0,123180.0,1.75e-06,0.365,-16.74,83.71,-46.2,71.98,181.0,-40.22,46.2,21.294733865,771.0,-1.75e-06,46.345268,300.01407,1.278,71.55,20.44,FALSE POSITIVE,Kepler,55.985915492957744,2666.233766233766
-144.0,-0.052,5366.0,442.9,0.002425,0.122,-0.12,0.54,-43.8,0.29,160.0,-0.13,43.8,317.062416,218.0,-0.002425,46.339882,300.34525,0.715,1.59,0.27,CANDIDATE,Kepler,2.223776223776224,10.111872146118722
-220.0,-0.095,5962.0,253.6,0.0002598,0.456,-0.15,89.25,-45.6,120.55,174.0,-26.11,45.6,13.4959496,784.0,-0.0002598,46.442699,283.11642,1.019,1.62,0.73,CANDIDATE,Kepler,1.5897939156035332,5.56140350877193
-220.0,-0.214,6679.0,131660.0,1.53e-07,0.429,-11.75,8674.28,-236.0,8029.9,160.0,-3338.83,236.0,0.855763492,2464.0,-1.53e-07,46.43338,292.45786,1.326,72.82,23.56,FALSE POSITIVE,Kepler,54.91704374057314,557.8813559322034
-342.0,-0.789,7128.0,263640.0,2.54e-07,0.526,-48.56,8125.86,-196.0,6410.62,256.0,-5472.79,196.0,2.045166206,2422.0,-2.54e-07,47.81385,298.37128,2.135,131.41,32.37,FALSE POSITIVE,Kepler,61.55035128805621,1345.1020408163265
-180.0,-0.978,6628.0,57.0,4.627e-05,0.419,-0.8,7197.15,-5.4,3483.79,160.0,-4694.06,5.4,2.41349123,2348.0,-4.627e-05,47.967178,282.38934,2.595,2.11,0.34,FALSE POSITIVE,Kepler,0.8131021194605008,10.555555555555555
-177.0,-0.708,5927.0,58.3,5.12e-07,0.472,-0.63,23149.06,-2.2,20951.51,195.0,-16731.76,2.2,0.447820618,3141.0,-5.12e-07,47.933487,283.89807,1.607,1.42,0.41,FALSE POSITIVE,Kepler,0.8836341008089608,26.499999999999996
-77.0,-0.492,5747.0,69.1,0.0008243,0.265,-0.46,45.99,-8.0,18.53,77.0,-23.68,8.0,43.2675604,664.0,-0.0008243,47.923851,289.36646,1.729,1.61,0.25,CANDIDATE,Kepler,0.9311740890688259,8.6375
-126.0,-0.06,4237.0,78.9,9.449e-06,0.04,-0.06,311.53,-5.2,79.86,113.0,-85.45,5.2,1.23133063,1072.0,-9.449e-06,47.963589,290.34503,0.631,0.54,0.03,FALSE POSITIVE,Kepler,0.855784469096672,15.173076923076923
-234.0,-1.049,6619.0,13.9,1.128e-05,0.525,-0.39,33790.36,-2.0,23862.99,187.0,-25583.88,2.0,0.61566096,3459.0,-1.128e-05,47.996696,290.37558,2.23,0.84,0.2,FALSE POSITIVE,Kepler,0.37668161434977576,6.95
-166.0,-0.213,5600.0,51.3,1.659e-05,0.319,-0.16,2252.47,-5.9,1930.02,166.0,-943.89,5.9,1.23140522,1756.0,-1.659e-05,47.997429,290.39279,1.118,0.81,0.23,FALSE POSITIVE,Kepler,0.7245080500894454,8.694915254237287
-167.0,-0.068,5334.0,297.2,0.0002504,0.102,-0.12,48.78,-51.7,23.97,186.0,-13.49,51.7,11.3251153,674.0,-0.0002504,47.908581,291.70639,0.727,1.26,0.17,CANDIDATE,Kepler,1.7331499312242091,5.748549323017407
-140.0,-0.327,5846.0,42.9,0.0009358,0.268,-0.21,48.92,-7.6,28.84,140.0,-23.76,7.6,31.9714488,674.0,-0.0009358,44.640579,292.16537,1.323,0.87,0.18,FALSE POSITIVE,Kepler,0.6575963718820862,5.644736842105263
-277.0,-0.505,7199.0,41580.0,1.646e-06,0.556,-17.85,843.46,-64.2,711.77,201.0,-447.58,64.2,9.762550001,1375.0,-1.646e-06,50.07653,293.82687,1.95,68.93,19.65,FALSE POSITIVE,Kepler,35.348717948717955,647.6635514018691
-136.0,-0.083,5628.0,64.2,0.0003914,0.364,-0.07,41.74,-12.3,56.96,169.0,-11.25,12.3,16.9163386,648.0,-0.0003914,50.04744,297.34726,0.81,0.68,0.31,CANDIDATE,Kepler,0.8395061728395061,5.219512195121951
-169.0,-0.078,5685.0,581.0,0.0004305,0.233,-0.19,15.66,-156.0,12.09,152.0,-4.12,156.0,37.0200232,507.0,-0.0004305,50.126541,286.10281,0.886,2.14,0.57,CANDIDATE,Kepler,2.415349887133183,3.7243589743589745
-142.0,-0.637,6306.0,36.5,0.001108,0.425,-0.39,4175.66,-15.1,2896.7,189.0,-2514.7,15.1,2.521265,2049.0,-0.001108,50.165909,286.70947,1.874,1.16,0.27,FALSE POSITIVE,Kepler,0.6189967982924226,2.4172185430463577
-149.0,-0.234,5594.0,36484.0,6.1e-07,0.351,-11.28,290.75,-31.3,278.64,149.0,-131.35,31.3,5.674353343,1053.0,-6.1e-07,50.17326,288.63611,1.071,51.63,16.92,FALSE POSITIVE,Kepler,48.20728291316527,1165.623003194888
-201.0,-0.104,6108.0,99056.0,1.4e-07,0.312,-5.37,4660.36,-225.0,4277.08,165.0,-1389.94,225.0,0.734426335,2106.0,-1.4e-07,50.129219,296.19351,0.997,51.42,16.09,FALSE POSITIVE,Kepler,51.574724172517556,440.24888888888887
-222.0,-0.121,6406.0,94.1,5.41e-06,0.283,-0.11,5800.4,-11.3,4682.7,155.0,-1903.13,11.3,0.734426409,2223.0,-5.41e-06,50.13612,296.19693,1.005,0.98,0.28,FALSE POSITIVE,Kepler,0.9751243781094528,8.327433628318584
-157.0,-0.094,5220.0,86.4,2.319e-06,0.125,-0.08,3197.67,-11.6,1496.47,157.0,-939.37,11.6,0.565713361,1917.0,-2.319e-06,50.294441,286.03839,0.881,0.81,0.12,CANDIDATE,Kepler,0.9194097616345063,7.448275862068966
-156.0,-0.064,5246.0,248940.0,2.072e-06,0.064,-4.01,31.69,-184.0,11.09,156.0,-8.73,184.0,13.782522208,605.0,-2.072e-06,38.212212,287.35608,0.668,41.84,4.01,FALSE POSITIVE,Kepler,62.634730538922156,1352.9347826086957
-173.0,-0.148,5741.0,66.8,4.526e-05,0.221,-0.12,997.34,-8.0,757.51,173.0,-385.63,8.0,1.89121656,1434.0,-4.526e-05,38.249458,290.02631,0.884,0.73,0.19,FALSE POSITIVE,Kepler,0.8257918552036199,8.35
-82.0,-0.113,6309.0,25208.0,6.54e-07,0.245,-5.07,1054.1,-45.1,472.96,75.0,-209.14,45.1,3.693702974,1453.0,-6.54e-07,38.244652,291.19321,1.396,62.55,10.97,FALSE POSITIVE,Kepler,44.806590257879655,558.9356984478935
-79.0,-0.27,5865.0,150460.0,2.92e-07,0.246,-11.66,236.6,-32.1,106.77,79.0,-89.47,32.1,10.265613245,1000.0,-2.92e-07,38.284489,292.29196,1.423,61.45,10.62,FALSE POSITIVE,Kepler,43.18341531974701,4687.2274143302175
-194.0,-0.583,6425.0,54518.0,3.04e-07,0.477,-29.06,3760.06,-41.0,3020.65,162.0,-2308.36,41.0,2.163569702,1996.0,-3.04e-07,38.232269,293.99973,1.718,85.64,23.77,FALSE POSITIVE,Kepler,49.84866123399301,1329.7073170731708
-180.0,-0.168,6028.0,27.8,6.452e-06,0.336,-0.09,5431.8,-2.9,4959.62,162.0,-2003.13,2.9,0.730956716,2192.0,-6.452e-06,38.373169,289.7424,1.078,0.57,0.18,FALSE POSITIVE,Kepler,0.5287569573283858,9.586206896551724
-187.0,-0.089,5941.0,282.5,4.457e-05,0.266,-0.15,178.49,-35.5,154.18,166.0,-50.62,35.5,7.04715073,932.0,-4.457e-05,38.374409,290.10718,0.911,1.54,0.45,FALSE POSITIVE,Kepler,1.690450054884742,7.957746478873239
-340.0,-0.674,8162.0,69626.0,1.23e-06,0.449,-34.74,2744.25,-146.0,1615.68,226.0,-1578.66,146.0,7.047106212,1846.0,-1.23e-06,38.399872,290.11258,2.321,119.64,23.14,FALSE POSITIVE,Kepler,51.54674709177078,476.8904109589041
-189.0,-0.308,6300.0,325530.0,7e-08,0.424,-20.3,7160.97,-131.0,6242.58,158.0,-3297.78,131.0,0.961292561,2344.0,-7e-08,39.841282,285.72754,1.404,92.55,27.95,FALSE POSITIVE,Kepler,65.91880341880342,2484.961832061069
-197.0,-0.17,5979.0,341720.0,2.43e-05,0.315,-11.53,13.15,-422.0,11.82,179.0,-5.06,422.0,63.68192888,486.0,-2.43e-05,39.83408,288.53741,1.054,71.45,21.35,FALSE POSITIVE,Kepler,67.78937381404174,809.7630331753554
-299.0,-2.564,7221.0,115170.0,1.223e-06,0.285,-107.9,3576.17,-97.9,964.82,199.0,-3104.35,97.9,9.455586047,1972.0,-1.223e-06,39.81179,288.92667,4.24,178.47,12.0,FALSE POSITIVE,Kepler,42.09198113207547,1176.4044943820224
-77.0,-0.067,6440.0,406770.0,7.2e-08,0.2,-4.6,3709.26,-173.0,1607.03,77.0,-563.32,173.0,1.246585716,1992.0,-7.2e-08,39.862438,289.52148,1.183,81.28,13.75,FALSE POSITIVE,Kepler,68.70667793744717,2351.271676300578
-77.0,-0.506,5712.0,61.1,6.138e-06,0.253,-0.41,9056.7,-3.3,3255.55,77.0,-4489.16,3.3,0.898932836,2489.0,-6.138e-06,39.899761,289.63968,1.872,1.51,0.2,FALSE POSITIVE,Kepler,0.8066239316239315,18.515151515151516
-161.0,-0.045,4186.0,149.8,2.924e-05,0.041,-0.07,71.74,-17.4,21.51,146.0,-18.8,17.4,3.45423296,743.0,-2.924e-05,39.815739,289.96838,0.635,0.95,0.06,FALSE POSITIVE,Kepler,1.4960629921259843,8.609195402298852
-211.0,-0.088,6024.0,143630.0,3.91e-07,0.28,-5.77,177.19,-40.8,167.69,190.0,-52.13,40.8,7.304451735,931.0,-3.91e-07,39.87542,293.8439,0.9,59.02,18.36,FALSE POSITIVE,Kepler,65.57777777777778,3520.343137254902
-157.0,-0.074,5229.0,52609.0,2.83e-07,0.074,-4.04,878.27,-172.0,333.06,157.0,-258.21,172.0,1.181046137,1389.0,-2.83e-07,39.83176,294.68542,0.692,37.78,4.04,FALSE POSITIVE,Kepler,54.59537572254336,305.8662790697674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68396452,0.0,0.0,40.468819,298.28897,0.0,0.0,0.0,FALSE POSITIVE,Kepler,0.0,0.0
-208.0,-0.707,6348.0,44998.0,2.71e-07,0.578,-15.36,4618.62,-56.0,3930.19,170.0,-2938.33,56.0,2.025580416,2102.0,-2.71e-07,40.458382,299.2139,1.99,43.23,12.56,FALSE POSITIVE,Kepler,21.72361809045226,803.5357142857143
-156.0,-0.07,5833.0,182.1,0.002938,0.35,-0.09,8.59,-16.6,12.06,195.0,-2.21,16.6,58.64379,437.0,-0.002938,40.49762,299.35703,0.775,1.05,0.48,FALSE POSITIVE,Kepler,1.3548387096774195,10.969879518072288
-65.0,-0.805,5043.0,2797.5,6.797e-05,0.805,-4.57,401.55,-10.4,210.61,65.0,-159.68,10.4,20.28281916,1141.0,-6.797e-05,40.458481,299.57739,3.956,22.46,4.57,FALSE POSITIVE,Kepler,5.6774519716885745,268.9903846153846
-257.0,-1.08,6562.0,255950.0,2.637e-06,0.463,-66.62,2239.55,-391.0,1446.54,210.0,-1717.93,391.0,4.931365987,1755.0,-2.637e-06,40.487339,299.88721,2.263,139.59,28.56,FALSE POSITIVE,Kepler,61.68360583296509,654.6035805626599
-186.0,-0.123,5655.0,200400.0,3.71e-07,0.199,-5.59,288.51,-205.0,210.75,186.0,-103.59,205.0,4.331392455,1051.0,-3.71e-07,40.52763,285.08569,0.854,38.82,9.05,FALSE POSITIVE,Kepler,45.45667447306792,977.560975609756
-186.0,-0.145,5712.0,29989.0,0.000104,0.269,-6.71,1.03,-51.2,0.85,169.0,-0.38,51.2,345.1846728,257.0,-0.000104,40.528542,286.71182,0.971,44.91,12.44,FALSE POSITIVE,Kepler,46.251287332646754,585.72265625
-151.0,-1.295,5605.0,119630.0,7.19e-07,0.555,-56.73,510.85,-69.9,378.77,168.0,-425.87,69.9,9.58405667,1212.0,-7.19e-07,40.513222,286.82251,2.275,99.66,24.32,FALSE POSITIVE,Kepler,43.80659340659341,1711.4449213161658
-231.0,-0.15,6598.0,88.3,0.0003166,0.35,-0.14,574.76,-7.0,519.69,185.0,-198.39,7.0,5.2436612,1249.0,-0.0003166,41.779518,291.90421,1.145,1.1,0.34,FALSE POSITIVE,Kepler,0.9606986899563319,12.614285714285714
-145.0,-0.044,5017.0,56.0,0.0001746,2.621,-0.04,129.06,-4.3,4141.96,194.0,-30.37,4.3,3.7789374,860.0,-0.0001746,41.78616,292.92783,0.605,0.48,2.07,FALSE POSITIVE,Kepler,0.7933884297520661,13.023255813953488
-144.0,-0.067,5328.0,249670.0,2.196e-06,0.082,-6.83,526.5,-1217.0,209.67,160.0,-138.83,1217.0,1.88984957,1221.0,-2.196e-06,41.716888,292.98526,0.716,73.04,8.37,FALSE POSITIVE,Kepler,102.01117318435756,205.15201314708298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.97062172,0.0,0.0,41.735229,293.16202,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.83,0.0,10.15,0.0,-10.72,0.0,5.22422449,0.0,0.0,41.777206,294.35617,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
-182.0,-0.123,5525.0,128.2,5.452e-05,0.246,-0.14,592.18,-20.3,485.78,182.0,-202.2,20.3,2.49904083,1258.0,-5.452e-05,41.789719,297.44244,0.93,1.04,0.27,FALSE POSITIVE,Kepler,1.118279569892473,6.315270935960591
-224.0,-0.406,6773.0,18.0,1.836e-05,0.365,-0.18,4939.44,-1.5,3185.91,183.0,-2447.08,1.5,1.99567242,2137.0,-1.836e-05,41.792912,297.93439,1.69,0.75,0.16,FALSE POSITIVE,Kepler,0.4437869822485207,12.0
-203.0,-0.138,6224.0,26.6,1.288e-05,0.237,-0.07,4765.1,-4.2,2978.37,148.0,-1576.66,4.2,0.89879279,2116.0,-1.288e-05,41.776218,298.67233,1.096,0.57,0.13,FALSE POSITIVE,Kepler,0.5200729927007298,6.333333333333333
-530.0,-0.315,5963.0,45700.0,1.105e-06,0.385,-7.02,91.8,-26.1,126.36,434.0,-58.8,26.1,16.434352831,789.0,-1.105e-06,41.831841,282.90604,1.134,25.25,8.57,FALSE POSITIVE,Kepler,22.2663139329806,1750.95785440613
-189.0,-0.09,5707.0,100.3,5.77e-06,0.224,-0.13,3972.65,-6.5,3332.84,189.0,-1214.44,6.5,0.566793818,2027.0,-5.77e-06,42.618011,291.31244,0.828,1.17,0.32,FALSE POSITIVE,Kepler,1.4130434782608696,15.430769230769231
-232.0,-0.101,6046.0,98.8,5.997e-06,0.302,-0.11,6276.39,-10.6,5726.39,190.0,-1931.94,10.6,0.566797474,2270.0,-5.997e-06,42.68787,291.7157,1.007,1.04,0.31,FALSE POSITIVE,Kepler,1.0327706057596824,9.320754716981131
-236.0,-0.13,6117.0,44116.0,1.95e-07,0.302,-6.41,1740.78,-55.3,1562.93,193.0,-606.83,55.3,1.585673651,1648.0,-1.95e-07,42.629822,291.72385,1.025,50.53,14.89,FALSE POSITIVE,Kepler,49.29756097560976,797.757685352622
-209.0,-0.091,6343.0,252700.0,4.11e-07,0.274,-4.66,90.8,-36.4,78.38,171.0,-26.16,36.4,14.797219157,787.0,-4.11e-07,42.669552,292.02866,0.931,47.71,14.04,FALSE POSITIVE,Kepler,51.24597207303974,6942.307692307692
-132.0,-0.045,4448.0,195090.0,3.82e-07,0.045,-2.68,35.28,-45.2,10.97,132.0,-8.8,45.2,6.49066214,621.0,-3.82e-07,42.617321,294.10791,0.563,33.46,2.67,FALSE POSITIVE,Kepler,59.4316163410302,4316.150442477876
-152.0,-0.063,5578.0,107660.0,6.04e-07,0.147,-3.44,106.52,-57.1,64.88,169.0,-26.41,57.1,7.11879848,819.0,-6.04e-07,42.69392,294.99823,0.754,41.17,8.03,FALSE POSITIVE,Kepler,54.60212201591512,1885.464098073555
-94.0,-116.137,3681.0,71.8,0.0,12.904,-109.6,744614.96,0.0,125425.21,43.0,-580197.1,0.0,6.99510404,7492.0,0.0,42.671001,295.75351,229.908,216.92,12.17,FALSE POSITIVE,Kepler,0.9435078379177758,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.50053441,0.0,0.0,42.674931,296.6192,0.0,0.0,0.0,CANDIDATE,Kepler,0.0,0.0
-244.0,-0.168,6318.0,163090.0,1.99e-07,0.313,-8.48,1054.79,-87.9,934.22,199.0,-412.92,87.9,2.897829967,1454.0,-1.99e-07,43.965279,288.32922,1.077,54.35,15.79,FALSE POSITIVE,Kepler,50.464252553389045,1855.4038680318542
-257.0,-0.114,6152.0,125.4,2.436e-05,0.341,-0.13,389.31,-16.1,399.27,193.0,-131.06,16.1,4.88698386,1133.0,-2.436e-05,43.952831,289.60522,1.009,1.2,0.41,CANDIDATE,Kepler,1.1892963330029733,7.788819875776397
-154.0,-0.059,4429.0,372130.0,3.3e-08,0.025,-3.82,951.77,-172.0,214.83,154.0,-252.78,172.0,0.706428634,1416.0,-3.3e-08,43.98735,290.55716,0.736,47.64,1.62,FALSE POSITIVE,Kepler,64.72826086956522,2163.546511627907
