st_teff,st_raderr2,st_tefferr1,st_tefferr2,pl_insolerr2,pl_insol,pl_radeerr1,pl_trandep,pl_eqt,st_rad,pl_orbpererr2,pl_insolerr1,pl_rade,pl_radeerr2,pl_trandeperr1,st_raderr1,pl_orbpererr1,dec,ra,pl_orbper,pl_trandeperr2,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
5710.0,-0.061,76.0,-85.0,-7.31,40.39,1.82,21725.0,643.0,0.905,-3.73e-06,14.34,13.6,-0.92,85.0,0.121,3.73e-06,38.563568,293.81619,19.620346923,-85.0,CANDIDATE,Kepler,15.027624309392264,255.58823529411765
5657.0,-0.078,152.0,-169.0,-31.91,116.46,4.12,322.6,838.0,0.824,-0.0001023,81.18,17.47,-1.65,28.2,0.194,0.0001023,38.601101,293.94116,7.544039,-28.2,FALSE POSITIVE,Kepler,21.20145631067961,11.439716312056738
5349.0,-0.082,167.0,-167.0,-22.28,77.75,0.44,1019.8,757.0,0.82,-1.648e-05,43.01,2.57,-0.26,21.9,0.141,1.648e-05,38.72823,290.33362,9.02930689,-21.9,CONFIRMED,Kepler,3.1341463414634148,46.5662100456621
5627.0,-0.186,169.0,-169.0,-48.58,119.31,3.64,16918.0,843.0,1.024,-3.762e-06,98.49,13.28,-2.41,31.8,0.28,3.762e-06,38.886452,287.69675,10.328035714,-31.8,FALSE POSITIVE,Kepler,12.968749999999998,532.0125786163522
5485.0,-0.037,98.0,-120.0,-0.35,2.14,0.82,10566.0,308.0,0.867,-0.0002348,0.59,8.9,-0.38,82.4,0.079,0.0002348,38.947281,285.28363,143.2063047,-82.4,CONFIRMED,Kepler,10.265282583621685,128.22815533980582
5854.0,-0.103,105.0,-117.0,-65.57,256.35,0.13,55.8,1021.0,1.012,-4.635e-05,109.03,0.79,-0.08,4.3,0.154,4.635e-05,44.337551,300.86398,6.164876,-4.3,CONFIRMED,Kepler,0.7806324110671937,12.976744186046512
5485.0,-0.037,98.0,-120.0,-1.09,6.77,1.11,20280.0,411.0,0.867,-3.207e-05,1.89,12.19,-0.52,64.0,0.079,3.207e-05,38.947281,285.28363,60.32494216,-64.0,CONFIRMED,Kepler,14.05997693194925,316.875
5485.0,-0.034,99.0,-112.0,-2.68,17.85,0.2,488.0,524.0,0.867,-0.0002534,5.61,1.91,-0.07,43.5,0.092,0.0002534,38.947281,285.28363,29.1598615,-43.5,CONFIRMED,Kepler,2.2029988465974624,11.218390804597702
5663.0,-0.083,171.0,-188.0,-306.98,1105.68,7.44,816.1,1470.0,0.915,-2.702e-06,965.56,25.69,-2.33,25.7,0.265,2.702e-06,38.921631,286.92639,1.540397253,-25.7,FALSE POSITIVE,Kepler,28.07650273224044,31.754863813229573
4667.0,-0.063,140.0,-154.0,-45.45,168.45,0.1,589.2,918.0,0.731,-1.168e-05,43.55,1.7,-0.15,14.1,0.042,1.168e-05,38.92955,287.74881,2.99025443,-14.1,FALSE POSITIVE,Kepler,2.3255813953488373,41.787234042553195
5934.0,-0.105,160.0,-178.0,-412.98,1329.42,3.09,15044.0,1539.0,0.893,-1.13e-07,1067.75,11.3,-1.33,20.3,0.244,1.13e-07,39.027481,285.21381,1.594745374,-20.3,CONFIRMED,Kepler,12.65397536394177,741.0837438423645
5170.0,-0.06,155.0,-155.0,-35.12,145.48,0.34,1008.7,886.0,0.807,-5.432e-06,66.39,2.5,-0.19,16.6,0.111,5.432e-06,39.060719,287.09399,4.783002698,-16.6,CONFIRMED,Kepler,3.097893432465923,60.765060240963855
4905.0,-0.07,148.0,-148.0,-4.61,17.06,0.28,2105.5,518.0,0.761,-3.206e-05,5.47,3.41,-0.31,31.0,0.063,3.206e-05,39.153278,289.31543,20.50588921,-31.0,CONFIRMED,Kepler,4.480946123521682,67.91935483870968
3950.0,-0.04,70.0,-86.0,-9.92,43.73,0.13,1632.6,656.0,0.493,-3.177e-06,9.67,2.03,-0.17,26.6,0.033,3.177e-06,39.27832,286.07913,3.340218842,-26.6,CONFIRMED,Kepler,4.117647058823529,61.375939849624054
5926.0,-0.099,184.0,-226.0,-230.11,730.47,9.57,1339.2,1326.0,0.939,-2.401e-06,699.82,30.26,-3.19,24.7,0.297,2.401e-06,40.493401,295.37805,2.507089906,-24.7,FALSE POSITIVE,Kepler,32.225772097976574,54.21862348178138
5775.0,-0.094,78.0,-78.0,-12.26,57.13,0.47,893.6,701.0,1.053,-5.202e-05,22.99,3.12,-0.28,20.9,0.161,5.202e-05,40.562462,290.46176,18.64932728,-20.9,CONFIRMED,Kepler,2.9629629629629632,42.755980861244026
5847.0,-0.046,64.0,-75.0,-66.83,598.74,0.08,140.7,1262.0,1.402,-1.07e-05,84.12,1.7,-0.05,2.9,0.063,1.07e-05,48.208611,297.02826,4.90144976,-2.9,CONFIRMED,Kepler,1.2125534950071326,48.51724137931034
5775.0,-0.094,78.0,-78.0,-29.09,135.66,0.43,418.0,870.0,1.053,-4.829e-05,54.6,2.76,-0.24,16.2,0.161,4.829e-05,40.562462,290.46176,9.75192101,-16.2,CONFIRMED,Kepler,2.6210826210826212,25.802469135802472
5775.0,-0.094,78.0,-78.0,-4.66,21.71,0.62,993.0,550.0,1.053,-0.0001765,8.73,4.02,-0.36,26.8,0.161,0.0001765,40.562462,290.46176,38.5576546,-26.8,CONFIRMED,Kepler,3.8176638176638176,37.05223880597015
5150.0,-0.033,82.0,-82.0,-29.54,213.12,0.9,22335.0,975.0,0.793,-1.5e-07,50.79,11.58,-0.48,13.1,0.062,1.5e-07,40.5774,290.58173,3.525632539,-13.1,CONFIRMED,Kepler,14.602774274905421,1704.9618320610687
5509.0,-0.105,166.0,-166.0,-5.08,16.1,1.72,4523.6,511.0,0.871,-4.036e-05,11.1,7.61,-0.91,82.5,0.196,4.036e-05,39.624828,285.92001,34.84398644,-82.5,CANDIDATE,Kepler,8.737083811710677,54.831515151515156
5973.0,-0.111,169.0,-232.0,-63.82,204.39,1.7,2472.1,964.0,1.085,-7.553e-06,186.49,5.52,-0.56,25.7,0.334,7.553e-06,39.771439,294.4899,7.748094239,-25.7,CONFIRMED,Kepler,5.087557603686636,96.19066147859922
3747.0,-0.044,75.0,-83.0,-0.64,2.77,0.1,1182.3,329.0,0.524,-9.249e-05,0.58,1.8,-0.15,46.1,0.03,9.249e-05,39.898079,283.86639,23.96793669,-46.1,CONFIRMED,Kepler,3.4351145038167936,25.64642082429501
3747.0,-0.044,75.0,-83.0,-2.65,11.39,0.1,824.3,469.0,0.524,-2.368e-05,2.4,1.82,-0.15,57.5,0.03,2.368e-05,39.898079,283.86639,8.29561738,-57.5,CONFIRMED,Kepler,3.4732824427480917,14.335652173913042
3692.0,-0.039,73.0,-83.0,-2.31,10.55,0.14,1558.0,460.0,0.517,-1.092e-05,2.46,2.1,-0.16,32.0,0.035,1.092e-05,40.033401,288.81201,8.11437482,-32.0,CONFIRMED,Kepler,4.061895551257254,48.6875
5575.0,-0.077,166.0,-183.0,-3.91,14.81,5.28,82872.0,500.0,0.932,-3.484e-06,8.85,27.5,-2.27,83.3,0.179,3.484e-06,40.055538,294.14789,38.036729482,-83.3,FALSE POSITIVE,Kepler,29.506437768240342,994.8619447779112
6463.0,-0.086,205.0,-205.0,-124.0,421.08,5.79,2450.6,1155.0,0.826,-1.485e-05,257.38,30.09,-3.14,11.7,0.159,1.485e-05,40.071171,295.11371,4.64090031,-11.7,CANDIDATE,Kepler,36.42857142857143,209.45299145299145
5514.0,-0.063,149.0,-149.0,-62.76,266.76,3.11,616.0,1031.0,0.826,-3.896e-06,180.49,13.65,-1.04,5.3,0.188,3.896e-06,50.265129,291.06152,3.747838198,-5.3,FALSE POSITIVE,Kepler,16.52542372881356,116.22641509433963
5847.0,-0.046,64.0,-75.0,-15.39,137.91,0.13,430.2,874.0,1.402,-2.174e-05,19.38,2.89,-0.1,4.2,0.063,2.174e-05,48.208611,297.02826,14.74914825,-4.2,CONFIRMED,Kepler,2.0613409415121255,102.42857142857142
5601.0,-0.145,166.0,-166.0,-13.85,39.33,0.91,1175.4,639.0,0.999,-7.229e-05,31.88,3.38,-0.49,35.8,0.269,7.229e-05,40.15374,294.77686,21.81295996,-35.8,CONFIRMED,Kepler,3.383383383383383,32.832402234636874
5690.0,-0.065,154.0,-172.0,-26.78,104.0,2.59,15148.0,814.0,0.776,-2.04e-06,77.2,10.34,-0.87,49.8,0.195,2.04e-06,40.217999,283.53845,7.91936937,-49.8,FALSE POSITIVE,Kepler,13.324742268041236,304.17670682730926
6228.0,-0.117,183.0,-219.0,-1109.02,3400.48,27.71,8098.0,1947.0,0.99,-7.05e-07,3879.25,72.77,-8.6,127.0,0.377,7.05e-07,40.295429,296.00699,1.028436523,-127.0,CANDIDATE,Kepler,73.5050505050505,63.76377952755905
4986.0,-0.062,79.0,-79.0,-5.99,30.54,0.44,15337.0,600.0,0.833,-1.017e-05,4.61,11.01,-0.82,114.0,0.033,1.017e-05,40.358189,283.25354,15.37562369,-114.0,CONFIRMED,Kepler,13.217286914765907,134.53508771929825
4861.0,-0.068,131.0,-146.0,-14.35,52.82,0.18,887.9,687.0,0.732,-2.032e-05,16.3,2.11,-0.2,24.5,0.062,2.032e-05,40.421829,283.22141,8.10363271,-24.5,CONFIRMED,Kepler,2.8825136612021858,36.24081632653061
4861.0,-0.068,131.0,-146.0,-29.57,108.84,0.12,417.5,823.0,0.732,-1.941e-05,33.58,1.46,-0.14,22.0,0.062,1.941e-05,40.421829,283.22141,4.71510843,-22.0,CONFIRMED,Kepler,1.994535519125683,18.977272727272727
5776.0,-0.071,155.0,-155.0,-40.81,165.33,0.6,780.7,914.0,0.849,-8.06e-06,121.73,2.44,-0.21,13.1,0.212,8.06e-06,40.420521,291.14951,6.365839713,-13.1,CONFIRMED,Kepler,2.87396937573616,59.59541984732825
6108.0,-0.114,193.0,-214.0,-90.93,284.25,1.32,962.4,1047.0,0.997,-1.118e-05,295.54,3.86,-0.44,23.5,0.341,1.118e-05,40.417858,294.22397,5.97581754,-23.5,FALSE POSITIVE,Kepler,3.8716148445336005,40.9531914893617
5764.0,-0.081,154.0,-171.0,-162.49,597.19,6.9,1177.9,1261.0,0.863,-3.089e-06,461.45,26.25,-2.47,12.7,0.227,3.089e-06,40.862808,298.96112,2.446737317,-12.7,FALSE POSITIVE,Kepler,30.417149478563154,92.748031496063
5035.0,-0.087,151.0,-151.0,-76.86,257.29,0.8,10859.0,1021.0,0.791,-3.37e-07,86.59,8.99,-0.99,25.8,0.071,3.37e-07,40.82238,299.3161,3.04033046,-25.8,CONFIRMED,Kepler,11.3653603034134,420.891472868217
5251.0,-0.029,105.0,-105.0,-4.63,32.67,0.49,3081.4,610.0,0.817,-1.989e-05,9.96,5.0,-0.18,39.0,0.08,1.989e-05,41.08588,292.23676,15.33528675,-39.0,CONFIRMED,Kepler,6.119951040391677,79.01025641025642
5847.0,-0.046,64.0,-75.0,-35.07,314.15,0.05,50.0,1074.0,1.402,-7.673e-05,44.14,1.06,-0.04,3.7,0.063,7.673e-05,48.208611,297.02826,7.95825328,-3.7,CONFIRMED,Kepler,0.7560627674750358,13.513513513513512
5251.0,-0.029,105.0,-105.0,-1.79,12.61,0.64,5073.8,481.0,0.817,-3.977e-05,3.84,6.5,-0.23,48.4,0.08,3.977e-05,41.08588,292.23676,31.33046135,-48.4,CONFIRMED,Kepler,7.95593635250918,104.8305785123967
5810.0,-0.087,157.0,-175.0,-97.69,351.05,3.56,16228.0,1104.0,0.898,-1.339e-06,298.42,12.28,-1.19,62.1,0.26,1.339e-06,40.549679,294.05676,3.9043425,-62.1,FALSE POSITIVE,Kepler,13.674832962138083,261.32045088566827
5670.0,-0.087,169.0,-169.0,-27.73,95.03,4.05,44791.0,796.0,0.821,-5.46e-07,66.72,17.61,-1.87,32.8,0.189,5.46e-07,40.53392,294.74396,9.286358079,-32.8,FALSE POSITIVE,Kepler,21.449451887941535,1365.579268292683
6046.0,-0.082,182.0,-182.0,-106.59,388.71,8.94,2453.9,1133.0,0.869,-2.258e-06,333.12,31.44,-2.96,25.2,0.247,2.258e-06,40.505489,295.50439,3.951405455,-25.2,FALSE POSITIVE,Kepler,36.179516685845805,97.37698412698413
5739.0,-0.266,114.0,-103.0,-26.59,67.65,1.38,3341.8,731.0,1.384,-1.748e-05,33.37,7.89,-1.52,13.2,0.242,1.748e-05,40.637821,287.89713,23.65369415,-13.2,CONFIRMED,Kepler,5.7008670520231215,253.16666666666669
5739.0,-0.266,114.0,-103.0,-57.65,146.67,0.54,504.6,888.0,1.384,-4.503e-05,72.35,3.06,-0.58,10.8,0.242,4.503e-05,40.637821,287.89713,13.23352214,-10.8,CONFIRMED,Kepler,2.2109826589595376,46.72222222222222
5739.0,-0.266,114.0,-103.0,-159.95,406.94,0.4,285.0,1146.0,1.384,-2.704e-05,200.73,2.32,-0.45,8.6,0.242,2.704e-05,40.637821,287.89713,6.15560285,-8.6,CONFIRMED,Kepler,1.676300578034682,33.139534883720934
5739.0,-0.266,114.0,-103.0,-675.28,1718.04,0.28,115.9,1642.0,1.384,-9.571e-06,847.46,1.62,-0.32,6.4,0.242,9.571e-06,40.637821,287.89713,2.090811305,-6.4,CONFIRMED,Kepler,1.170520231213873,18.109375
5847.0,-0.046,64.0,-75.0,-119.09,1066.86,0.07,120.3,1458.0,1.402,-7.278e-06,149.88,1.53,-0.05,2.7,0.063,7.278e-06,48.208611,297.02826,3.180027898,-2.7,CONFIRMED,Kepler,1.0912981455064195,44.55555555555555
5739.0,-0.266,114.0,-103.0,-9.68,24.64,0.47,370.3,568.0,1.384,-0.0006505,12.16,2.67,-0.51,20.1,0.242,0.0006505,40.637821,287.89713,50.4467417,-20.1,CONFIRMED,Kepler,1.9291907514450868,18.422885572139304
4959.0,-0.027,99.0,0.0,-4.84,33.99,0.17,1037.3,616.0,0.756,-2.035e-05,8.24,2.35,-0.08,23.9,0.054,2.035e-05,40.66341,294.20215,11.76307164,-23.9,CONFIRMED,Kepler,3.1084656084656084,43.40167364016737
4959.0,-0.027,99.0,0.0,-0.6,4.22,0.17,862.7,366.0,0.756,-0.0003134,1.02,2.37,-0.09,44.9,0.054,0.0003134,40.66341,294.20215,56.2279271,-44.9,CONFIRMED,Kepler,3.134920634920635,19.213808463251674
4794.0,-0.066,130.0,-144.0,-67.02,244.87,1.32,1268.1,1010.0,0.701,-4.74e-06,71.26,17.06,-1.6,29.9,0.054,4.74e-06,40.691238,299.64285,2.384052875,-29.9,FALSE POSITIVE,Kepler,24.33666191155492,42.41137123745819
4768.0,-0.049,76.0,-85.0,-10.12,55.37,0.07,875.4,696.0,0.779,-1.91e-05,7.15,2.25,-0.14,25.3,0.023,1.91e-05,40.750271,291.15878,7.953547,-25.3,CONFIRMED,Kepler,2.8883183568677793,34.60079051383399
4768.0,-0.049,76.0,-85.0,-24.15,132.08,0.05,391.8,864.0,0.779,-1.44e-05,17.05,1.48,-0.09,19.8,0.023,1.44e-05,40.750271,291.15878,4.14451656,-19.8,CONFIRMED,Kepler,1.8998716302952503,19.78787878787879
6072.0,-0.11,168.0,-232.0,-118.09,364.23,12.8,6044.3,1114.0,0.988,-1.272e-06,358.71,38.33,-4.27,27.2,0.33,1.272e-06,40.759762,292.21436,4.859386384,-27.2,FALSE POSITIVE,Kepler,38.79554655870445,222.21691176470588
5386.0,-0.077,159.0,-159.0,-16.93,61.16,1.48,9768.0,713.0,0.793,-1.783e-06,34.56,8.24,-0.8,26.4,0.143,1.783e-06,41.66177,293.87811,10.526294577,-26.4,CONFIRMED,Kepler,10.390920554854981,370.0
5815.0,-0.087,157.0,-175.0,-77.52,274.98,1.6,3812.1,1038.0,0.877,-4.18e-06,239.18,5.39,-0.53,44.5,0.26,4.18e-06,41.74268,299.18686,4.583520948,-44.5,CONFIRMED,Kepler,6.145952109464082,85.66516853932585
5653.0,-0.093,154.0,-171.0,-104.51,372.62,0.73,510.6,1121.0,0.949,-1.14e-05,300.78,2.66,-0.26,16.4,0.26,1.14e-05,41.83712,283.31638,3.76181843,-16.4,CONFIRMED,Kepler,2.8029504741833513,31.134146341463417
5015.0,-0.083,149.0,-149.0,-20.23,71.5,0.24,1024.4,742.0,0.826,-1.488e-05,22.24,3.01,-0.3,21.2,0.066,1.488e-05,41.808399,286.5657,8.20396958,-21.2,CONFIRMED,Kepler,3.6440677966101696,48.320754716981135
5015.0,-0.083,149.0,-149.0,-9.47,33.48,0.24,647.5,613.0,0.826,-6.36e-05,10.42,3.01,-0.3,26.7,0.066,6.36e-05,41.808399,286.5657,14.49645186,-26.7,CONFIRMED,Kepler,3.6440677966101696,24.250936329588015
5251.0,-0.029,105.0,-105.0,-14.45,101.78,0.22,655.9,810.0,0.817,-2.668e-05,31.02,2.19,-0.08,30.0,0.08,2.668e-05,41.08588,292.23676,6.54626149,-30.0,CONFIRMED,Kepler,2.6805385556915544,21.863333333333333
4702.0,-0.067,128.0,-142.0,-6.6,23.6,0.17,1149.4,562.0,0.686,-2.324e-05,6.56,2.31,-0.22,24.5,0.049,2.324e-05,41.060921,292.91312,12.71809866,-24.5,CONFIRMED,Kepler,3.36734693877551,46.91428571428572
4702.0,-0.067,128.0,-142.0,-1.64,5.88,0.19,1563.8,397.0,0.686,-8.305e-05,1.64,2.64,-0.26,32.1,0.049,8.305e-05,41.060921,292.91312,36.06588163,-32.1,CONFIRMED,Kepler,3.8483965014577257,48.71651090342679
6073.0,-0.15,190.0,-232.0,-194.78,547.9,2.05,2877.4,1234.0,1.135,-1.611e-06,549.04,6.21,-0.82,14.1,0.375,1.611e-06,41.137589,293.49661,4.190425659,-14.1,CONFIRMED,Kepler,5.47136563876652,204.0709219858156
5727.0,-0.062,77.0,-85.0,-72.1,415.1,0.64,2020.3,1151.0,0.978,-3.043e-06,163.27,4.35,-0.28,20.1,0.146,3.043e-06,41.346458,283.86441,3.709870784,-20.1,CONFIRMED,Kepler,4.447852760736196,100.51243781094526
5878.0,-0.125,158.0,-193.0,-21.98,66.08,1.11,1187.5,727.0,0.987,-3.611e-05,57.11,3.75,-0.47,18.1,0.291,3.611e-05,41.301769,288.51001,16.3297527,-18.1,CONFIRMED,Kepler,3.799392097264438,65.60773480662984
5862.0,-0.069,177.0,-177.0,-5.87,22.24,3.63,25391.0,554.0,0.785,-4.747e-06,17.69,13.84,-1.21,47.3,0.206,4.747e-06,41.396091,296.88821,27.807566216,-47.3,CONFIRMED,Kepler,17.630573248407643,536.8076109936576
5510.0,-0.247,82.0,-71.0,-3.87,9.88,1.24,3604.6,452.0,1.238,-0.0001468,4.3,7.59,-1.52,25.9,0.202,0.0001468,41.565788,287.1543,80.8723469,-25.9,CONFIRMED,Kepler,6.130856219709209,139.17374517374517
4968.0,-0.072,151.0,-136.0,-54.73,196.31,2.48,4357.2,954.0,0.704,-2.222e-06,67.72,26.82,-2.74,44.4,0.065,2.222e-06,41.679192,284.86929,3.166465862,-44.4,FALSE POSITIVE,Kepler,38.096590909090914,98.13513513513513
5718.0,-0.048,85.0,-77.0,-7.34,60.88,0.12,269.6,712.0,1.317,-6.127e-05,10.13,2.29,-0.08,4.9,0.064,6.127e-05,38.649601,287.36279,24.99324319,-4.9,CONFIRMED,Kepler,1.7388003037205773,55.02040816326531
5501.0,-0.117,164.0,-147.0,-27.32,86.22,0.59,750.6,777.0,0.918,-2.087e-05,62.02,2.47,-0.31,17.4,0.217,2.087e-05,41.633282,288.9942,10.35533116,-17.4,CONFIRMED,Kepler,2.690631808278867,43.13793103448276
5239.0,-0.081,174.0,-158.0,-9.37,33.43,0.54,1442.4,613.0,0.826,-3.022e-05,16.76,3.68,-0.36,26.7,0.122,3.022e-05,42.380322,292.10519,16.08518937,-26.7,CONFIRMED,Kepler,4.455205811138015,54.022471910112365
4245.0,-0.032,85.0,-85.0,-0.04,0.29,0.35,20715.0,188.0,0.657,-0.0002773,0.05,10.59,-0.52,91.7,0.022,0.0002773,42.307201,293.00797,235.9986399,-91.7,CANDIDATE,Kepler,16.118721461187214,225.89967284623773
5103.0,-0.039,101.0,-101.0,-12.63,76.06,0.17,1123.6,753.0,0.787,-1.181e-05,17.21,2.56,-0.12,22.7,0.051,1.181e-05,42.436321,291.63898,7.49018305,-22.7,CONFIRMED,Kepler,3.252858958068615,49.497797356828194
5103.0,-0.039,101.0,-101.0,-1.55,9.29,0.2,1572.6,445.0,0.787,-0.0001055,2.1,3.03,-0.15,35.5,0.051,0.0001055,42.436321,291.63898,36.2761238,-35.5,CONFIRMED,Kepler,3.850063532401524,44.29859154929577
5103.0,-0.039,101.0,-101.0,-4.08,24.6,0.15,812.4,568.0,0.787,-5.278e-05,5.57,2.32,-0.12,38.3,0.051,5.278e-05,42.436321,291.63898,17.46087931,-38.3,CONFIRMED,Kepler,2.947903430749682,21.211488250652742
3593.0,-0.055,71.0,-86.0,-0.19,0.69,0.12,1626.0,233.0,0.491,-0.0002753,0.15,1.94,-0.22,66.7,0.03,0.0002753,41.812119,289.50848,56.0560754,-66.7,CONFIRMED,Kepler,3.9511201629327903,24.377811094452774
5522.0,-0.068,165.0,-148.0,-2.57,9.93,2.07,22839.0,453.0,0.747,-6.58e-06,5.69,11.38,-1.04,31.4,0.136,6.58e-06,41.944069,291.76041,41.408316686,-31.4,CONFIRMED,Kepler,15.234270414993308,727.3566878980891
6122.0,-0.101,181.0,-218.0,-6.71,21.87,4.46,15179.0,552.0,0.964,-1.554e-05,20.59,14.21,-1.49,44.1,0.303,1.554e-05,41.969238,293.17929,39.74893077,-44.1,CANDIDATE,Kepler,14.740663900414939,344.1950113378685
5237.0,-0.057,157.0,-157.0,-28.62,123.03,0.37,908.1,850.0,0.826,-7.779e-06,60.12,2.47,-0.17,17.4,0.124,7.779e-06,42.033958,285.11047,5.715425977,-17.4,CONFIRMED,Kepler,2.9903147699757873,52.1896551724138
5626.0,-0.138,89.0,-78.0,-8.38,47.4,0.5,1646.2,669.0,2.057,-2.475e-05,9.4,8.2,-0.55,5.4,0.125,2.475e-05,46.062328,294.55917,49.18394185,-5.4,CONFIRMED,Kepler,3.9863879436071947,304.85185185185185
5237.0,-0.057,157.0,-157.0,-5.39,23.14,0.35,421.2,559.0,0.826,-0.0001272,11.3,2.28,-0.16,60.7,0.124,0.0001272,42.033958,285.11047,20.0261412,-60.7,CONFIRMED,Kepler,2.7602905569007263,6.939044481054365
5697.0,-0.108,154.0,-154.0,-20.86,68.29,4.92,5732.9,733.0,0.903,-5.969e-06,52.16,19.02,-2.28,38.1,0.234,5.969e-06,42.009151,289.89777,13.61014819,-38.1,CANDIDATE,Kepler,21.06312292358804,150.46981627296586
4947.0,-0.081,148.0,-133.0,-12.92,46.94,0.2,1159.8,667.0,0.802,-2.287e-05,13.93,2.66,-0.27,64.2,0.059,2.287e-05,42.148811,286.24356,10.44331991,-64.2,FALSE POSITIVE,Kepler,3.316708229426434,18.06542056074766
5265.0,-0.029,73.0,-84.0,-54.78,427.17,0.13,315.8,1160.0,0.81,-5.022e-06,109.22,1.41,-0.05,11.8,0.073,5.022e-06,42.116459,290.00757,2.237489571,-11.8,CONFIRMED,Kepler,1.7407407407407405,26.76271186440678
5532.0,-0.087,167.0,-167.0,-46.15,155.89,2.92,33004.0,901.0,0.806,-3.31e-07,96.85,14.62,-1.58,26.1,0.161,3.31e-07,42.233231,284.08731,5.851520671,-26.1,FALSE POSITIVE,Kepler,18.138957816377168,1264.5210727969347
5895.0,-0.094,164.0,-184.0,-150.76,526.23,0.78,781.2,1221.0,0.94,-3.869e-06,466.28,2.62,-0.26,14.3,0.282,3.869e-06,42.212502,293.81647,3.167893418,-14.3,CONFIRMED,Kepler,2.787234042553192,54.62937062937063
5527.0,-0.062,74.0,-83.0,-49.59,274.84,0.39,1154.0,1038.0,0.927,-4.342e-06,91.4,3.11,-0.21,15.0,0.115,4.342e-06,42.301369,287.24268,4.311780262,-15.0,CONFIRMED,Kepler,3.354908306364617,76.93333333333334
5527.0,-0.062,74.0,-83.0,-6.39,35.44,0.33,840.9,622.0,0.927,-8.826e-05,11.79,2.69,-0.18,23.5,0.115,8.826e-05,42.301369,287.24268,20.0504494,-23.5,CONFIRMED,Kepler,2.901833872707659,35.782978723404256
5527.0,-0.062,74.0,-83.0,-16.68,92.46,0.33,569.1,791.0,0.927,-3.052e-05,30.75,2.67,-0.18,31.7,0.115,3.052e-05,42.301369,287.24268,9.76734503,-31.7,CONFIRMED,Kepler,2.880258899676375,17.952681388012618
5453.0,-0.16,81.0,-73.0,-1.34,4.25,1.23,7430.5,366.0,1.062,-0.0001179,1.58,8.98,-1.35,38.4,0.146,0.0001179,42.36816,291.58377,119.0207044,-38.4,CANDIDATE,Kepler,8.455743879472694,193.50260416666669
5626.0,-0.138,89.0,-78.0,-1.38,7.8,0.48,1141.7,426.0,2.057,-0.0005327,1.55,7.78,-0.52,8.5,0.125,0.0005327,46.062328,294.55917,190.3200468,-8.5,CONFIRMED,Kepler,3.782207097715119,134.31764705882352
6126.0,-0.108,193.0,-214.0,-244.21,797.1,1.38,1014.3,1355.0,1.021,-3.059e-06,768.91,4.37,-0.46,28.6,0.324,3.059e-06,42.343109,291.67172,2.861159894,-28.6,FALSE POSITIVE,Kepler,4.2801175318315385,35.46503496503496
5427.0,-0.069,108.0,-108.0,-4.92,23.54,0.43,1843.5,562.0,0.929,-3.65e-05,7.96,3.91,-0.29,22.2,0.104,3.65e-05,42.966141,292.87338,26.44439337,-22.2,CONFIRMED,Kepler,4.208826695371367,83.04054054054055
5427.0,-0.069,108.0,-108.0,-2.02,9.67,0.62,3644.3,450.0,0.929,-5.613e-05,3.27,5.51,-0.41,23.9,0.104,5.613e-05,42.966141,292.87338,51.53997972,-23.9,CONFIRMED,Kepler,5.9311087190527445,152.48117154811717
5427.0,-0.069,108.0,-108.0,-36.35,173.74,0.27,702.3,926.0,0.929,-7.373e-06,58.69,2.43,-0.18,12.8,0.104,7.373e-06,42.966141,292.87338,5.902245782,-12.8,CONFIRMED,Kepler,2.6157158234660924,54.86718749999999
5427.0,-0.069,108.0,-108.0,-121.98,583.01,0.21,391.6,1253.0,0.929,-2.808e-06,196.96,1.86,-0.13,10.4,0.104,2.808e-06,42.966141,292.87338,2.382951591,-10.4,CONFIRMED,Kepler,2.0021528525296017,37.65384615384615
5067.0,-0.033,102.0,-102.0,-2.76,17.48,0.21,1772.5,521.0,0.75,-4.091e-05,4.16,3.07,-0.14,32.1,0.052,4.091e-05,42.935261,294.90973,21.02250608,-32.1,CONFIRMED,Kepler,4.093333333333333,55.218068535825545
5103.0,-0.039,101.0,-101.0,-39.02,234.93,0.11,488.2,998.0,0.787,-5.531e-06,53.16,1.69,-0.08,17.6,0.051,5.531e-06,42.436321,291.63898,3.219814777,-17.6,CONFIRMED,Kepler,2.147395171537484,27.73863636363636
4072.0,-0.032,73.0,-81.0,-4.93,27.72,0.09,961.4,585.0,0.57,-7.039e-06,5.15,1.73,-0.1,17.2,0.029,7.039e-06,42.42942,292.13702,5.912273234,-17.2,CONFIRMED,Kepler,3.0350877192982457,55.895348837209305
4072.0,-0.032,73.0,-81.0,-2.83,15.9,0.09,881.3,509.0,0.57,-1.437e-05,2.96,1.65,-0.09,18.5,0.029,1.437e-05,42.42942,292.13702,8.98581901,-18.5,CONFIRMED,Kepler,2.8947368421052633,47.637837837837836
5875.0,-0.069,140.0,-175.0,-16.72,64.64,4.93,42450.0,723.0,0.809,-3.352e-06,40.22,22.94,-1.96,198.0,0.174,3.352e-06,42.507069,291.11969,12.940668656,-198.0,CANDIDATE,Kepler,28.355995055624227,214.3939393939394
5670.0,-0.328,280.0,-229.0,-38.29,71.57,0.56,218.5,742.0,1.264,-0.0001428,60.96,2.41,-0.63,14.0,0.298,0.0001428,50.172089,294.40192,20.5452375,-14.0,FALSE POSITIVE,Kepler,1.9066455696202533,15.607142857142858
