pl_insolerr1,pl_insol,st_tefferr2,dec,pl_radeerr1,pl_orbper,st_raderr2,pl_trandeperr2,st_raderr1,pl_trandep,st_tefferr1,st_teff,pl_eqt,ra,pl_radeerr2,pl_orbpererr1,pl_trandeperr1,st_rad,pl_orbpererr2,pl_rade,pl_insolerr2,disposition,source
0.0,26.2251959,-123.196,69.370707,0.4734194,373.0381637,-0.0664975,-101.79798,0.0664975,2858.622379,123.196,6508.0,577.1642659,275.339308,-0.4734194,0.0010284,101.79798,1.54352,-0.0010284,8.4472776,0.0,CANDIDATE,TESS
0.0,211.8109673,-157.0,21.828321,0.3340848,0.4378024,-0.0118964,-130.94102,0.0118964,1462.5517623,157.0,3256.0,972.9866029,281.676903,-0.3340848,7.4e-06,130.94102,0.365717,-7.4e-06,1.4551234,0.0,FALSE POSITIVE,TESS
0.0,3360.8723448,-131.337,22.192647,1.0556887,0.7394818,-0.050804,-22.747452,0.050804,153.5319003,131.337,5632.0,1941.9263461,314.409442,-1.0556887,1.21e-05,22.747452,0.977079,-1.21e-05,1.3097748,0.0,CANDIDATE,TESS
0.0,333.088,-141.264,38.672312,0.108313,4.7267257,-0.05,-20.3096,0.05,283.0,141.264,5655.0,1190.0,291.418127,-0.108313,3.12e-05,20.3096,0.92,-3.12e-05,1.45952,0.0,CONFIRMED,TESS
0.0,3620.18,-174.4,-42.93501,0.642488,3.0432421,-0.16,-58.6932,0.16,1622.0,174.4,8000.0,2160.0,123.178216,-0.642488,9.6e-06,58.6932,3.59,-9.6e-06,11.9045,0.0,FALSE POSITIVE,TESS
0.0,3.7628265,-104.083,44.518373,0.7087615,79.5839995,-0.0363166,-49.477192,0.0363166,585.7148869,104.083,5391.0,355.2207257,284.05925,-0.7087615,0.0004454,49.477192,0.79137,-0.0004454,1.9748837,0.0,CONFIRMED,TESS
0.0,14.7225544,-157.0,39.062238,0.7546409,7.0142458,-0.0158695,-142.05846,0.0158695,1867.3179922,157.0,3721.0,499.5920759,283.967767,-0.7546409,8.12e-05,142.05846,0.539525,-8.12e-05,2.3954787,0.0,CANDIDATE,TESS
0.0,0.4962968,-142.2,49.370408,0.5219885,38.4787613,0.0,-947.60205,0.0,23972.8957136,142.2,5439.49,214.0696563,288.902283,-0.5219885,0.0032336,947.60205,0.810043,-0.0032336,12.5609376,0.0,CONFIRMED,TESS
0.0,90.6681431,-157.0,66.935559,0.1687841,1.0271879,-0.0119185,-83.71091,0.0119185,863.0912024,157.0,3406.0,787.0157613,276.053314,-0.1687841,7.5e-06,83.71091,0.399822,-7.5e-06,1.375524,0.0,CANDIDATE,TESS
0.0,304.4148279,-122.0,39.09812,2.2570944,3.4130781,0.0,-506.35962,0.0,4017.8298399,122.0,5410.0,1065.3350121,285.930736,-2.2570944,4.83e-05,506.35962,0.865985,-4.83e-05,5.5008027,0.0,CONFIRMED,TESS
0.0,278.2134769,-121.016,66.873296,0.1751461,2.4157665,-0.0509925,-30.274185,0.0509925,242.4992335,121.016,4837.0,1041.6319451,238.153554,-0.1751461,1.71e-05,30.274185,0.774575,-1.71e-05,1.5356382,0.0,CANDIDATE,TESS
0.0,76.5626552,-114.774,44.068815,1.0315099,38.5835889,-0.074485,-172.34116,0.074485,1501.2063653,114.774,6373.72,754.4387662,288.153973,-1.0315099,0.0011335,172.34116,1.74231,-0.0011335,6.8872276,0.0,CONFIRMED,TESS
0.0,1.7149724,-157.0,57.469309,1.0240345,48.7130843,-0.01836,-161.68752,0.01836,1609.7433089,157.0,3943.0,291.8663524,260.979452,-1.0240345,0.0004898,161.68752,0.621798,-0.0004898,2.4883067,0.0,CANDIDATE,TESS
0.0,3684.5206378,-141.0,50.241484,0.2530015,0.8374997,-0.061206,-24.776567,0.061206,248.9571168,141.0,5706.0,1987.0783791,285.679298,-0.2530015,7.3e-06,24.776567,1.08974,-7.3e-06,2.0046235,0.0,CONFIRMED,TESS
0.0,271.6138825,-126.376,79.559644,0.3698337,6.8669657,-0.0474874,-100.52029,0.0474874,796.5543815,126.376,6173.0,1035.3989982,126.102246,-0.3698337,0.0001651,100.52029,1.07955,-0.0001651,3.5242338,0.0,CANDIDATE,TESS
0.0,65023.4,-203.7,-50.008798,6.45846,0.82967,-0.15,-473.454,0.15,4744.55,203.7,6991.1,4448.0,133.145204,-6.45846,0.00021,473.454,2.65,-0.00021,20.1053,0.0,FALSE POSITIVE,TESS
0.0,17.5711392,-187.0,40.137034,0.6474882,700.9622566,-0.0487537,-57.39739,0.0487537,456.5698347,187.0,5626.0,522.1793937,238.915233,-0.6474882,0.0004985,57.39739,1.00018,-0.0004985,2.2203819,0.0,CANDIDATE,TESS
0.0,318.1431068,-121.421,67.167478,0.2219266,7.0893162,-0.0547161,-13.432013,0.0547161,127.6112321,121.421,5983.0,1077.1479991,230.205817,-0.2219266,4.55e-05,13.432013,1.24177,-4.55e-05,1.6279088,0.0,CANDIDATE,TESS
0.0,161.117342,-122.0,46.31491,2.4002044,8.0276821,0.0,-1293.0641,0.0,11271.5765812,122.0,5368.0,908.6681834,289.603838,-2.4002044,0.000136,1293.0641,1.12772,-0.000136,11.980977,0.0,CONFIRMED,TESS
0.0,94.828344,-158.77,51.013524,0.8309613,28.5410557,-0.0935502,-199.67946,0.0935502,1280.5898265,158.77,6197.21,795.8922782,295.486582,-0.8309613,0.0025468,199.67946,1.64162,-0.0025468,7.1843683,0.0,CONFIRMED,TESS
0.0,32.2210236,-82.6977,43.083219,2.113839,7.9726644,0.0,-349.40784,0.0,3581.1493923,82.6977,4564.61,607.6515119,292.50342,-2.113839,8.91e-05,349.40784,0.637495,-8.91e-05,3.7927661,0.0,CONFIRMED,TESS
0.0,324.7805755,-67.2904,44.116751,3.5854125,6.2468813,0.0,-61.01743,0.0,516.1273113,67.2904,4643.39,1082.7227478,285.672903,-3.5854125,9.45e-05,61.01743,6.3787198,-9.45e-05,15.6817806,0.0,CONFIRMED,TESS
0.0,62.0087384,-130.131,58.375608,0.457983,109.0502946,-0.055402,-105.64256,0.055402,3819.91221,130.131,8953.0,715.7032239,296.106671,-0.457983,0.0027849,105.64256,1.92506,-0.0027849,12.6721874,0.0,CANDIDATE,TESS
0.0,67.2014321,-123.295,33.570556,0.3010816,5.655018,-0.0510854,-40.183952,0.0510854,356.813695,123.295,4674.0,730.2379204,263.152578,-0.3010816,2.68e-05,40.183952,0.704768,-2.68e-05,1.5874236,0.0,CANDIDATE,TESS
0.0,22.8910424,-129.391,18.394928,1.5715756,9.3380252,-0.0728844,-180.23102,0.0728844,1771.5047592,129.391,4066.0,557.8740267,292.576514,-1.5715756,0.0001244,180.23102,0.723481,-0.0001244,3.093161,0.0,CANDIDATE,TESS
0.0,87.7838,-125.783,40.71983,0.205273,6.8834027,-0.06,-49.1664,0.06,771.0,125.783,6133.77,852.0,284.635189,-0.205273,3.07e-05,49.1664,1.23,-3.07e-05,2.87691,0.0,CONFIRMED,TESS
0.0,1044.26,-482.7,-37.06186,0.0,4.3652608,0.0,-62.0814,0.0,1362.0,482.7,9156.5,1583.0,122.272933,0.0,1.43e-05,62.0814,0.0,-1.43e-05,0.0,0.0,FALSE POSITIVE,TESS
0.0,258.7481981,-157.0,68.154592,1.2818562,0.4489589,-0.0112296,-102.53909,0.0112296,674.8277016,157.0,3419.0,1022.913907,292.606298,-1.2818562,1.11e-05,102.53909,0.377509,-1.11e-05,1.015263,0.0,CONFIRMED,TESS
0.0,1512.6541471,-123.0,38.881572,1.6414378,3.003901,0.0,-1311.3771,0.0,10093.1737819,123.0,6052.0,1590.5768607,295.307525,-1.6414378,8.42e-05,1311.3771,1.50633,-8.42e-05,16.7208629,0.0,CONFIRMED,TESS
0.0,1.8239545,-157.0,32.28717,0.9517032,10.9048392,-0.0072323,-586.06696,0.0072323,4030.7760993,157.0,3272.0,296.3966212,299.614252,-0.9517032,4.88e-05,586.06696,0.242121,-4.88e-05,1.5489482,0.0,CONFIRMED,TESS
0.0,649.7355768,-97.451,41.151108,0.457453,5.8599392,-0.0579346,-36.93408,0.0579346,289.4487735,97.451,6149.0,1287.6680247,288.688722,-0.457453,4.46e-05,36.93408,1.5092,-4.46e-05,2.9189614,0.0,CONFIRMED,TESS
0.0,6.7948733,-115.535,48.390808,0.3531921,9.8786838,-0.0505553,-162.31392,0.0505553,1728.7453821,115.535,3759.27,411.7798487,283.62826,-0.3531921,3.18e-05,162.31392,0.460619,-3.18e-05,2.1083189,0.0,CONFIRMED,TESS
0.0,19.5319797,-105.098,47.207826,5.18916,16.1455898,-0.0426181,-161.5487,0.0426181,919.5336262,105.098,4816.0,536.1746979,281.482473,-5.18916,0.0002789,161.5487,0.732995,-0.0002789,3.563467,0.0,CONFIRMED,TESS
0.0,223.5290118,-138.878,47.497261,3.7120283,2.5080815,-0.0594975,-122.591095,0.0594975,1292.7152523,138.878,4715.0,986.1732636,281.194732,-3.7120283,1.55e-05,122.591095,0.739515,-1.55e-05,2.6163105,0.0,CONFIRMED,TESS
0.0,0.030453,-157.0,78.652241,0.4131799,949.7905952,-0.0126967,-553.5361,0.0126967,3029.1585847,157.0,3500.0,106.5435861,39.176567,-0.4131799,0.0053686,553.5361,0.424371,-0.0053686,2.8632815,0.0,CANDIDATE,TESS
0.0,42.012202,-157.0,49.646899,0.1580336,0.8573727,-0.0069986,-270.04935,0.0069986,2045.7091221,157.0,3098.0,649.3272227,310.448734,-0.1580336,1.4e-05,270.04935,0.235048,-1.4e-05,1.2465478,0.0,CONFIRMED,TESS
0.0,7523.43,-193.7,37.675516,0.688041,1.5500607,-0.08,-237.377,0.08,2550.0,193.7,8552.3,2594.0,339.230939,-0.688041,1.7e-06,237.377,2.04,-1.7e-06,11.5208,0.0,CANDIDATE,TESS
0.0,379.541,-132.6,-43.042017,1.04544,3.477756,-0.26,-90.0963,0.26,1177.0,132.6,6221.0,1229.0,129.462346,-1.04544,1.45e-05,90.0963,3.1,-1.45e-05,11.3342,0.0,CANDIDATE,TESS
0.0,1255.21,-130.8,45.971999,0.406159,0.5868508,-0.07,-139.515,0.07,1005.0,130.8,5842.0,1658.0,336.737635,-0.406159,5e-07,139.515,1.48,-5e-07,6.12033,0.0,CANDIDATE,TESS
0.0,172.957,-231.045,57.434161,0.779198,2.3179699,-0.05,-676.344,0.05,12009.0,231.045,5770.0,1010.0,336.690787,-0.779198,3e-06,676.344,1.33,-3e-06,14.5204,0.0,CANDIDATE,TESS
0.0,101.5736987,-132.891,32.015761,0.4944534,16.2117629,-0.054392,-135.04044,0.054392,3669.0022778,132.891,6119.0,809.6830845,355.02941,-0.4944534,0.0022782,135.04044,1.18343,-0.0022782,7.2826036,0.0,CANDIDATE,TESS
0.0,554.7122128,-110.615,34.728402,0.6672009,3.2573898,-0.0524472,-219.84996,0.0524472,13770.1931364,110.615,5698.38,1237.7606776,13.000916,-0.6672009,0.0001483,219.84996,1.0461299,-0.0001483,12.3569361,0.0,CONFIRMED,TESS
0.0,2121.5175266,-106.58,31.989973,0.8911862,2.5199146,-0.0777889,-79.63954,0.0777889,12429.3724559,106.58,6116.0,1730.9375747,5.166954,-0.8911862,6.52e-05,79.63954,1.56419,-6.52e-05,17.7001932,0.0,CONFIRMED,TESS
0.0,925.4934848,-143.081,31.155911,0.7188342,4.304829,-0.0744724,-129.26822,0.0744724,7531.4221197,143.081,6001.0,1406.737585,356.666714,-0.7188342,0.0002567,129.26822,1.51284,-0.0002567,13.8395402,0.0,CONFIRMED,TESS
0.0,606.797,-148.796,59.766198,0.750958,4.0236805,-0.08,-177.513,0.08,8925.0,148.796,5807.0,1382.0,4.52396,-0.750958,3.7e-06,177.513,1.57,-3.7e-06,14.9702,0.0,CONFIRMED,TESS
0.0,2704.955558,-290.028,36.212956,1.7681618,2.5079177,-0.187982,-251.10559,0.187982,6997.4591212,290.028,6207.39,1839.3305452,359.151972,-1.7681618,0.0002607,251.10559,1.72725,-0.0002607,14.717643,0.0,CONFIRMED,TESS
0.0,267.3379607,-97.1001,40.905168,0.8688688,2.3322524,-0.0356834,-69.91328,0.0356834,571.3138896,97.1001,4983.53,1031.2997377,9.347123,-0.8688688,0.0004742,69.91328,0.708945,-0.0004742,1.902342,0.0,CANDIDATE,TESS
0.0,249.6501113,-112.5,35.94084,0.6882524,14.5478626,-0.0957664,-93.34518,0.0957664,3222.8170072,112.5,5559.5,1013.8009423,355.09135,-0.6882524,4.73e-05,93.34518,1.9794101,-4.73e-05,12.189719,0.0,CANDIDATE,TESS
0.0,1223.52,0.0,64.098143,0.0,9.1099373,0.0,-192.864,0.0,8817.0,0.0,6511.0,0.0,331.313408,0.0,2.72e-05,192.864,1.48,-2.72e-05,13.5278,0.0,FALSE POSITIVE,TESS
0.0,2886.2922002,-134.74,37.021824,1.0699655,2.0319883,-0.0914572,-168.68814,0.0914572,12273.0056923,134.74,6161.0,1869.4111277,358.515134,-1.0699655,9.39e-05,168.68814,1.56523,-9.39e-05,17.7163979,0.0,CONFIRMED,TESS
0.0,30.0343207,-157.0,60.8235,19.28166,1.9281092,-0.011002,-2071.2168,0.011002,107974.2359543,157.0,3264.0,597.0685598,340.001249,-19.28166,9e-07,2071.2168,0.369847,-9e-07,17.7947707,0.0,CANDIDATE,TESS
0.0,40.3385544,-157.0,60.8235,0.550688,1.5454492,-0.011002,-559.60364,0.011002,4280.7714918,157.0,3264.0,642.7614652,340.001249,-0.550688,1.27e-05,559.60364,0.369847,-1.27e-05,2.4829303,0.0,CANDIDATE,TESS
0.0,2661.86,-122.0,55.06675,0.0,9.0330414,0.0,-22.8905,0.0,227.0,122.0,7527.0,2001.0,325.228645,0.0,0.0001392,22.8905,5.64,-0.0001392,7.35267,0.0,FALSE POSITIVE,TESS
0.0,616.895,-122.0,26.42567,0.0,2.7218347,0.0,-99.3662,0.0,560.0,122.0,4758.0,1388.0,356.038387,0.0,1.35e-05,99.3662,5.53,-1.35e-05,14.1545,0.0,FALSE POSITIVE,TESS
0.0,15853.1,-133.2,42.5736,0.587789,1.0222806,-0.1,-109.616,0.1,1280.0,133.2,8448.0,3126.0,1.074045,-0.587789,1.52e-05,109.616,2.46,-1.52e-05,8.97675,0.0,CANDIDATE,TESS
0.0,357.418,-108.6,35.752445,0.119756,1.2757761,-0.05,-27.6055,0.05,230.0,108.6,4540.4,1211.0,0.223191,-0.119756,3.76e-05,27.6055,0.79,-3.76e-05,1.28307,0.0,CANDIDATE,TESS
0.0,293.4109933,-122.0,68.185903,0.6621586,2.8406462,0.0,-1552.9954,0.0,57872.8336091,122.0,4389.0,1055.5743901,12.740739,-0.6621586,0.0002049,1552.9954,1.02903,-0.0002049,24.2892126,0.0,CANDIDATE,TESS
0.0,434.1768781,-115.011,51.778775,0.7574461,5.7238582,-0.0756281,-141.82971,0.0756281,8682.2466029,115.011,6086.0,1164.2236638,33.131092,-0.7574461,0.0003119,141.82971,1.23052,-0.0003119,11.6470757,0.0,CONFIRMED,TESS
0.0,806.794,-122.0,61.860766,0.0,5.7998626,0.0,-96.2553,0.0,2387.0,122.0,5852.0,1484.0,8.386256,0.0,4.33e-05,96.2553,2.55,-4.33e-05,11.022,0.0,CONFIRMED,TESS
0.0,131.122,-129.6,5.766056,0.412377,16.1798603,-0.08,-45.3053,0.08,2249.0,129.6,5900.8,942.0,141.107854,-0.412377,4.61e-05,45.3053,1.63,-4.61e-05,7.89958,0.0,CONFIRMED,TESS
0.0,7630.771499,-143.62,56.025708,0.7614973,1.7442831,-0.0610603,-382.5108,0.0610603,7445.2479047,143.62,8039.0,2383.7563437,38.369165,-0.7614973,0.0002034,382.5108,1.6008,-0.0002034,15.3898195,0.0,CONFIRMED,TESS
0.0,1865.4537814,-125.254,46.687851,0.9848484,2.1499907,-0.0601859,-81.10006,0.0601859,25640.8126075,125.254,6340.0,1676.1615458,31.042761,-0.9848484,1.98e-05,81.10006,1.2630399,-1.98e-05,20.6364944,0.0,CONFIRMED,TESS
0.0,1331.9212095,-137.727,32.876956,1.3809732,7.3723906,-0.118995,-26.071888,0.118995,347.7876879,137.727,6083.0,1540.7755679,36.784679,-1.3809732,0.0019647,26.071888,2.5524099,-0.0019647,4.8405988,0.0,CANDIDATE,TESS
0.0,143.3387586,-131.915,39.260148,0.6179804,18.0401494,-0.072897,-125.95702,0.072897,5645.2975375,131.915,6345.0,882.4917606,43.372328,-0.6179804,0.0016943,125.95702,1.4445699,-0.0016943,11.1154985,0.0,CANDIDATE,TESS
0.0,45.3541068,-157.0,68.402076,0.4152841,2.5761796,-0.0149054,-1057.4371,0.0149054,49904.2528728,157.0,3628.0,661.8718403,317.900139,-0.4152841,2.61e-05,1057.4371,0.497905,-2.61e-05,12.1450869,0.0,CONFIRMED,TESS
0.0,423.8082529,0.0,69.774239,0.0,3.9074188,0.0,-539.8251,0.0,15476.6369436,0.0,5780.0,1157.2097975,332.646204,0.0,0.0001937,539.8251,0.0,-0.0001937,0.0,0.0,CANDIDATE,TESS
0.0,4207.93,-265.7,67.966855,0.317821,4.0158188,-0.11,-27.8649,0.11,560.0,265.7,6950.0,2243.0,21.805455,-0.317821,8.34e-05,27.8649,2.64,-8.34e-05,4.59761,0.0,FALSE POSITIVE,TESS
0.0,744.793,-140.1,40.81727,0.267509,5.8267724,-0.08,-45.5073,0.08,810.0,140.1,6305.0,1455.0,51.657269,-0.267509,3.09e-05,45.5073,1.62,-3.09e-05,4.615,0.0,CONFIRMED,TESS
0.0,33.4398,-144.3,63.018844,0.560612,8.503614,-0.09,-119.976,0.09,1590.0,144.3,6255.0,669.0,355.433763,-0.560612,1.67e-05,119.976,2.31,-1.67e-05,10.2441,0.0,FALSE POSITIVE,TESS
0.0,1909.78,-55.5,-30.787939,0.897804,1.07242,-0.18,-0.737297,0.18,632.189,55.5,5001.6,1841.0,122.257466,-0.897804,0.00013,0.737297,7.97,-0.00013,22.0397,0.0,FALSE POSITIVE,TESS
0.0,1793.79,-16.9,53.807582,0.708583,3.4926045,-0.08,-52.7447,0.08,7071.0,16.9,6558.7,1813.0,34.445951,-0.708583,2.3e-06,52.7447,1.8,-2.3e-06,15.6608,0.0,CANDIDATE,TESS
0.0,17.1449,-146.0,43.557667,0.295008,1094.062167,-0.05,-94.0283,0.05,2352.0,146.0,5359.0,566.0,46.061033,-0.295008,4.25e-05,94.0283,0.85,-4.25e-05,4.39378,0.0,CANDIDATE,TESS
0.0,200.285,-319.5,56.409783,1.14848,7.7966237,-0.16,-181.669,0.16,2000.0,319.5,9434.0,1048.0,32.085966,-1.14848,0.001995,181.669,3.78,-0.001995,18.0417,0.0,CANDIDATE,TESS
0.0,970.5163576,-181.613,48.300855,0.7554901,2.6452121,-0.0658794,-201.85162,0.0658794,10456.8418233,181.613,5596.0,1423.5425881,74.504382,-0.7554901,0.0001519,201.85162,1.2406,-0.0001519,12.7803657,0.0,CONFIRMED,TESS
0.0,1142.2633882,-126.826,55.206926,7.073425,2.2538642,-0.0514573,-80.98557,0.0514573,383.7274369,126.826,5957.0,1482.7274023,273.377336,-7.073425,0.0006143,80.98557,1.10261,-0.0006143,2.1962137,0.0,CANDIDATE,TESS
0.0,1070.588751,-126.382,34.004137,0.8113201,7.4826325,-0.109892,-76.44105,0.109892,2569.9421713,126.382,6128.0,1458.8996447,60.640787,-0.8113201,0.0010631,76.44105,2.2911999,-0.0010631,11.8138164,0.0,CANDIDATE,TESS
0.0,530.104856,-122.0,62.06265,0.6255599,3.413702,0.0,-622.77765,0.0,15800.4739836,122.0,5845.0,1223.7992852,72.096663,-0.6255599,0.0004531,622.77765,1.01592,-0.0004531,12.9118144,0.0,CANDIDATE,TESS
0.0,808.6671936,-123.0,31.076493,1.0595632,2.0814345,0.0,-842.9118,0.0,16749.4607119,123.0,5583.0,1360.0729581,83.73088,-1.0595632,2.48e-05,842.9118,0.9697,-2.48e-05,14.7083576,0.0,CANDIDATE,TESS
0.0,936.5163332,-204.173,59.988799,2.237088,5.4928246,-0.0758291,-79.978386,0.0758291,1006.1582134,204.173,6235.0,1410.9076511,53.357584,-2.237088,0.0018001,79.978386,1.70647,-0.0018001,5.5323212,0.0,CANDIDATE,TESS
0.0,79.7577939,-98.6637,39.460602,2.0672128,10.8614911,-0.192698,-156.98859,0.192698,11069.1320347,98.6637,5663.55,762.1896249,66.248142,-2.0672128,0.0012754,156.98859,0.895095,-0.0012754,9.5731365,0.0,CONFIRMED,TESS
0.0,1009.39,0.0,-36.656997,0.0,3.3840629,0.0,-280.888,0.0,6449.0,0.0,8265.0,0.0,130.919589,0.0,3e-06,280.888,2.12,-3e-06,16.52,0.0,CANDIDATE,TESS
0.0,1118.657778,-136.557,64.981529,0.815868,5.4823596,-0.0888442,-142.48314,0.0888442,6502.5514222,136.557,6243.0,1475.0069316,84.398599,-0.815868,0.0004409,142.48314,1.85996,-0.0004409,15.2816665,0.0,CANDIDATE,TESS
0.0,1241.1751658,-207.97,47.556648,0.6540062,3.9200919,0.0,-807.65204,0.0,22430.0040626,207.97,6574.32,1513.8331768,62.377542,-0.6540062,0.0005415,807.65204,1.47238,-0.0005415,22.5941886,0.0,CANDIDATE,TESS
0.0,886.2336482,-165.385,56.868269,0.9052464,4.01357,-0.0837362,-218.68805,0.0837362,8561.4394866,165.385,5679.0,1391.5756101,68.846509,-0.9052464,0.0005642,218.68805,1.53012,-0.0005642,14.9544789,0.0,CONFIRMED,TESS
0.0,526.6956422,-119.142,60.350917,0.7809674,7.4903271,-0.0704171,-20.958628,0.0704171,225.5988767,119.142,6111.67,1221.8268955,56.337007,-0.7809674,0.0026372,20.958628,1.61211,-0.0026372,2.5277726,0.0,CONFIRMED,TESS
0.0,263.9394474,-119.142,60.350917,0.9795008,12.5759948,-0.0704171,-24.776178,0.0704171,284.6855263,119.142,6111.67,1028.0064164,56.337007,-0.9795008,0.0067453,24.776178,1.61211,-0.0067453,2.7981797,0.0,CONFIRMED,TESS
0.0,337.1057655,-122.0,48.135896,0.5049034,0.8497194,0.0,-2043.3234,0.0,69488.1410322,122.0,3493.0,1092.8518572,79.929125,-0.5049034,3.06e-05,2043.3234,0.679269,-3.06e-05,19.5460599,0.0,CANDIDATE,TESS
0.0,275.6027117,-122.0,67.675548,0.9255885,3.1420495,0.0,-1269.9469,0.0,18253.753966,122.0,4996.0,1039.1796205,63.241059,-0.9255885,0.0008244,1269.9469,0.877202,-0.0008244,12.6079161,0.0,CANDIDATE,TESS
0.0,856.7350684,-140.99,50.409606,1.112431,10.327438,-0.260206,-76.39336,0.260206,1239.1563644,140.99,6402.35,1379.8484358,64.056257,-1.112431,0.0020152,76.39336,2.4084699,-0.0020152,8.6575486,0.0,CANDIDATE,TESS
0.0,1161.29,-127.8,37.118266,1.43136,2.3673691,-0.06,-1782.35,0.06,592.0,127.8,4403.0,1626.0,81.402245,-1.43136,4.8e-06,1782.35,0.71,-4.8e-06,3.89751,0.0,CANDIDATE,TESS
0.0,118.939,-119.9,55.128812,0.187971,6.3667329,-0.05,-62.9237,0.05,778.0,119.9,5413.7,920.0,83.380008,-0.187971,3.4e-05,62.9237,0.85,-3.4e-05,2.19947,0.0,CANDIDATE,TESS
0.0,15162.9,-298.8,-57.940623,5.37651,2.0034063,-0.1,-5061.67,0.1,3372.0,298.8,6514.0,3091.0,133.238613,-5.37651,2.1e-06,5061.67,2.27,-2.1e-06,30.4003,0.0,FALSE POSITIVE,TESS
0.0,1156.25,-129.5,50.620837,0.720709,3.3906311,-0.21,-57.8619,0.21,720.0,129.5,7373.8,1624.0,57.561241,-0.720709,2.59e-05,57.8619,3.54,-2.59e-05,8.3102,0.0,CANDIDATE,TESS
0.0,144.968,-122.5,35.034111,0.1201,8.1309123,-0.05,-24.0272,0.05,313.0,122.5,5639.0,966.0,87.169462,-0.1201,0.0001656,24.0272,0.97,-0.0001656,1.51687,0.0,CANDIDATE,TESS
0.0,135.613,-130.2,36.416746,0.15854,8.2125318,-0.05,-41.9321,0.05,898.0,130.2,5936.0,950.0,77.169833,-0.15854,3.14e-05,41.9321,1.0,-3.14e-05,2.68623,0.0,CANDIDATE,TESS
0.0,4869.36,-131.0,36.588677,0.0,2.1142179,0.0,-91.8468,0.0,949.0,131.0,10207.0,2327.0,83.006941,0.0,1.14e-05,91.8468,5.54,-1.14e-05,17.3594,0.0,CANDIDATE,TESS
0.0,70.5288,-108.5,49.111008,1.15815,15.3058859,-0.14,-231.311,0.14,6498.0,108.5,6803.6,807.0,57.248111,-1.15815,0.0001475,231.311,1.75,-0.0001475,13.4962,0.0,CANDIDATE,TESS
0.0,3451.52,-136.5,31.880556,2.06349,8.2065998,-0.07,-825.21,0.07,417.0,136.5,6061.0,2135.0,97.619224,-2.06349,0.0002007,825.21,1.38,-0.0002007,4.6173,0.0,CANDIDATE,TESS
0.0,2928.12,-135.8,67.674993,0.150026,1.8330979,-0.07,-14.1042,0.07,168.0,135.8,6335.0,2049.0,135.451718,-0.150026,1.67e-05,14.1042,1.65,-1.67e-05,1.87367,0.0,CANDIDATE,TESS
0.0,1.3372,-128.5,54.84798,0.196923,87.2129046,-0.06,-46.5457,0.06,659.0,128.5,6236.0,299.0,261.817314,-0.196923,0.0008871,46.5457,1.22,-0.0008871,2.89746,0.0,CANDIDATE,TESS
0.0,96.346,-134.2,70.6741,0.185554,10.66839,-0.06,-36.0412,0.06,460.0,134.2,6718.0,872.0,88.202883,-0.185554,5.83e-05,36.0412,1.37,-5.83e-05,2.81276,0.0,CANDIDATE,TESS
0.0,28811.4006979,-182.7,-26.165676,2.7573917,2.1456324,-0.117136,-102.17381,0.117136,1438.6746953,182.7,9389.0,3322.8508101,121.009264,-2.7573917,0.0003025,102.17381,2.80165,-0.0003025,11.0288578,0.0,FALSE POSITIVE,TESS
0.0,48.3015382,-122.98,44.025016,1.2908589,9.5128916,-0.047598,-108.14194,0.047598,1191.6067436,122.98,4998.0,672.3725733,118.325326,-1.2908589,0.0001418,108.14194,0.767312,-0.0001418,2.7531721,0.0,CANDIDATE,TESS
0.0,248.9480604,-122.502,43.120288,0.9228135,5.3664457,-0.0589924,-570.23175,0.0589924,8748.7436413,122.502,5358.0,1013.0874521,93.042393,-0.9228135,0.0009254,570.23175,1.07573,-0.0009254,10.9418064,0.0,CANDIDATE,TESS
0.0,512.0234924,-128.638,67.252657,0.7215341,3.691559,-0.0528995,-108.979195,0.0528995,16316.0231993,128.638,5720.0,1213.2274319,110.735331,-0.7215341,8.15e-05,108.979195,1.0878299,-8.15e-05,14.7244708,0.0,CONFIRMED,TESS
0.0,1155.6463869,-147.004,46.955954,1.1478163,3.2687063,0.0,-892.93536,0.0,9692.5415934,147.004,6007.22,1487.0514371,295.025662,-1.1478163,5.44e-05,892.93536,1.40537,-5.44e-05,15.0466879,0.0,CONFIRMED,TESS
0.0,98.4603771,-135.026,35.54592,0.3979218,12.1324506,-0.0521859,-26.402155,0.0521859,171.2764262,135.026,5865.0,803.406097,310.421968,-0.3979218,6.21e-05,26.402155,1.0159301,-6.21e-05,1.5690907,0.0,CANDIDATE,TESS
0.0,0.4058463,-122.053,75.99159,0.8440581,832.9236254,-0.0660904,-72.55295,0.0660904,594.2376069,122.053,4193.0,203.5682958,281.037793,-0.8440581,0.0024343,72.55295,0.725064,-0.0024343,1.7373781,0.0,CANDIDATE,TESS
0.0,1.0721258,-142.8,24.811367,0.638477,720.5742399,-0.0683869,-127.61762,0.0683869,1456.9031847,142.8,6665.4,259.5261864,267.86727,-0.638477,0.0040406,127.61762,1.37318,-0.0040406,5.3917254,0.0,CANDIDATE,TESS
0.0,95.0381191,-157.0,40.706012,1.1183779,2.2111104,-0.019274,-200.30565,0.019274,1956.0116833,157.0,3761.0,796.3320731,314.913879,-1.1183779,1.16e-05,200.30565,0.656735,-1.16e-05,2.9944585,0.0,CANDIDATE,TESS
