koi_depth_err1,koi_period,koi_period_err2,koi_depth_err2,koi_teq_err1,koi_steff_err2,koi_disposition,koi_steff_err1,koi_steff,koi_prad_err2,koi_insol_err1,koi_teq_err2,koi_teq,koi_insol_err2,koi_prad_err1,koi_srad_err2,source,koi_insol,koi_prad,koi_srad_err1,koi_depth,koi_period_err1,koi_srad
505.0,5.06318803,-1.21e-06,-505.0,0.0,-170.0,FALSE POSITIVE,189.0,5375.0,-36.97,77.18,0.0,908.0,-51.79,40.98,-0.092,Kepler,160.52,302.18,0.102,662680.0,1.21e-06,0.752
31.3,10.88242209,-3.97e-07,-31.3,0.0,-185.0,FALSE POSITIVE,166.0,6200.0,-7.37,97.66,0.0,894.0,-46.63,13.72,-0.122,Kepler,150.98,63.14,0.227,206810.0,3.97e-07,1.045
277.0,1.926366998,-1.89e-07,-277.0,0.0,-153.0,FALSE POSITIVE,153.0,5176.0,-5.65,185.48,0.0,1204.0,-144.37,5.64,-0.08,Kepler,497.84,53.63,0.08,399530.0,1.89e-07,0.76
1.6,2.325185422,-2.039e-06,-1.6,0.0,-530.0,FALSE POSITIVE,309.0,11076.0,-27.74,31234.11,0.0,3738.0,-29534.09,18.49,-0.981,Kepler,46102.7,81.88,0.654,268.5,2.039e-06,2.896
32.0,14.5909249,-0.0002285,-32.0,0.0,-139.0,CANDIDATE,163.0,5214.0,-0.1,50.41,0.0,622.0,-10.05,0.43,-0.082,Kepler,35.34,0.93,0.356,146.9,0.0002285,0.766
47.1,40.877841988,-2.142e-06,-47.1,0.0,-264.0,FALSE POSITIVE,192.0,6807.0,-69.11,113.21,0.0,915.0,-118.57,37.19,-1.091,Kepler,166.06,164.06,0.587,256090.0,2.142e-06,2.59
22.6,11.8496351,-0.0002042,-22.6,0.0,-198.0,CANDIDATE,180.0,6032.0,-0.13,87.81,0.0,802.0,-28.47,0.4,-0.093,Kepler,97.71,1.31,0.278,183.8,0.0002042,0.929
82.8,36.75892725,-3.96e-06,-82.8,0.0,-182.0,FALSE POSITIVE,164.0,6085.0,-6.61,22.74,0.0,575.0,-8.46,15.4,-0.126,Kepler,25.82,51.31,0.294,261730.0,3.96e-06,0.979
10.4,0.536869783,-2.694e-06,-10.4,0.0,-252.0,FALSE POSITIVE,165.0,6495.0,-0.22,16891.91,0.0,2645.0,-3951.37,0.88,-0.142,Kepler,11576.28,1.81,0.574,221.7,2.694e-06,1.168
92.7,455.62395,-0.02622,-92.7,0.0,-206.0,CANDIDATE,165.0,5883.0,-0.3,0.56,0.0,228.0,-0.19,0.87,-0.087,Kepler,0.64,3.0,0.26,1112.1,0.02622,0.892
2.1,0.843400322,-2.887e-06,-2.1,0.0,-180.0,FALSE POSITIVE,162.0,5982.0,-0.06,3246.15,0.0,1941.0,-887.08,0.21,-0.084,Kepler,3371.24,0.65,0.315,43.7,2.887e-06,0.96
31.3,17.042155208,-1.736e-06,-31.3,0.0,-216.0,FALSE POSITIVE,172.0,6197.0,-3.03,70.71,0.0,760.0,-26.12,7.57,-0.126,Kepler,78.98,24.93,0.314,55165.0,1.736e-06,1.035
7.0,0.874236216,-8.676e-06,-7.0,0.0,-461.0,FALSE POSITIVE,261.0,10894.0,-1.21,145931.07,0.0,6177.0,-222348.38,0.48,-1.539,Kepler,344046.45,3.46,0.605,58.4,8.676e-06,4.378
8.2,1.75173647,-3.763e-05,-8.2,0.0,-461.0,CANDIDATE,261.0,10894.0,-1.36,57819.63,0.0,4900.0,-88097.08,0.53,-1.539,Kepler,136315.31,3.86,0.605,68.4,3.763e-05,4.378
0.0,0.60886299,-5.8e-08,0.0,0.0,-125.0,FALSE POSITIVE,125.0,5022.0,-58.54,45132.61,0.0,3651.0,-27041.54,58.54,-1.539,Kepler,42225.89,158.5,1.539,2019.5,5.8e-08,4.167
24.7,4.43529675,-5.328e-05,-24.7,0.0,-186.0,FALSE POSITIVE,186.0,5659.0,-0.13,207.37,0.0,1026.0,-79.93,0.29,-0.092,Kepler,261.33,1.15,0.215,181.9,5.328e-05,0.842
17.1,0.88512187,-1.603e-05,-17.1,0.0,-185.0,FALSE POSITIVE,185.0,5392.0,-0.12,1088.4,0.0,1659.0,-552.27,0.19,-0.088,Kepler,1797.86,1.05,0.151,136.0,1.603e-05,0.819
2292.0,1.734221252,-4.75e-07,-2292.0,0.0,-142.0,FALSE POSITIVE,142.0,4765.0,-4.01,111.97,0.0,1114.0,-100.05,3.3,-0.067,Kepler,363.79,42.06,0.055,289820.0,4.75e-07,0.702
43.4,5.776764285,-3.26e-07,-43.4,0.0,-194.0,FALSE POSITIVE,194.0,6263.0,-38.28,900.76,0.0,1542.0,-800.99,25.52,-0.675,Kepler,1336.82,117.51,0.45,153900.0,3.26e-07,2.072
4.2,1.26227317,-1.07e-07,-4.2,0.0,-118.0,FALSE POSITIVE,44.0,4927.0,-139.2,33215.31,0.0,3790.0,-31526.86,101.3,-3.528,Kepler,48665.04,369.2,2.566,7342.5,1.07e-07,9.356
241.0,0.76757669,-1.15e-07,-241.0,0.0,-141.0,FALSE POSITIVE,157.0,5182.0,-2.73,406.05,0.0,1530.0,-312.74,2.73,-0.05,Kepler,1294.42,34.23,0.05,157610.0,1.15e-07,0.627
132.0,5.860377067,-4.87e-07,-132.0,0.0,-189.0,FALSE POSITIVE,170.0,6267.0,-15.12,372.65,0.0,1191.0,-201.8,20.78,-0.224,Kepler,475.44,78.14,0.308,361620.0,4.87e-07,1.158
16.6,5.801881299,-2.05e-07,-16.6,0.0,-302.0,FALSE POSITIVE,201.0,7259.0,-25.88,1768.34,0.0,2001.0,-2678.69,9.24,-1.238,Kepler,3784.87,62.9,0.442,34470.0,2.05e-07,3.009
95.2,4.00770453,-3.55e-07,-95.2,0.0,-300.0,FALSE POSITIVE,200.0,7162.0,-16.6,1947.75,0.0,1699.0,-854.12,30.83,-0.294,Kepler,1969.22,92.08,0.546,168780.0,3.55e-07,1.631
25.4,6.099032889,-3.05e-07,-25.4,0.0,-209.0,FALSE POSITIVE,171.0,6356.0,-6.69,371.79,0.0,1183.0,-192.1,10.02,-0.208,Kepler,462.81,36.68,0.312,55374.0,3.05e-07,1.141
5.0,0.652956712,-1.453e-06,-5.0,0.0,-87.0,FALSE POSITIVE,70.0,5812.0,-0.05,2031.15,0.0,2146.0,-902.27,0.13,-0.071,Kepler,4984.96,0.76,0.167,50.0,1.453e-06,1.055
12.6,13.691790011,-2.57e-07,-12.6,0.0,-75.0,FALSE POSITIVE,75.0,6295.0,-9.09,108.77,0.0,994.0,-84.51,9.08,-0.287,Kepler,230.66,49.2,0.287,97564.0,2.57e-07,1.554
18.6,21.570508432,-9.55e-07,-18.6,0.0,-175.0,FALSE POSITIVE,175.0,6322.0,-19.01,103.55,0.0,923.0,-96.29,12.64,-0.505,Kepler,171.91,63.68,0.336,134180.0,9.55e-07,1.692
12.2,407.14656,-0.05896,-12.2,0.0,-197.0,CANDIDATE,181.0,5845.0,-0.22,1.66,0.0,272.0,-0.54,0.49,-0.22,Kepler,1.29,1.18,0.503,82.3,0.05896,1.198
42.6,487.83894,-0.06753,-42.6,0.0,-179.0,CANDIDATE,189.0,5421.0,-1.93,3.96,0.0,298.0,-1.46,2.55,-0.922,Kepler,1.88,3.94,1.215,453.3,0.06753,1.877
166.0,14.199840087,-1.79e-06,-166.0,0.0,-193.0,FALSE POSITIVE,176.0,5864.0,-27.11,125.37,0.0,907.0,-94.54,22.2,-0.447,Kepler,159.99,85.76,0.366,214600.0,1.79e-06,1.414
96.0,6.853888,-0.0003933,-96.0,0.0,-161.0,CANDIDATE,146.0,4199.0,-0.14,7.5,0.0,613.0,-9.22,0.06,-0.055,Kepler,33.32,1.74,0.023,653.8,0.0003933,0.684
605.0,2.136834989,-3.52e-07,-605.0,0.0,-156.0,FALSE POSITIVE,156.0,5753.0,-9.9,772.89,0.0,1415.0,-332.51,18.44,-0.147,Kepler,948.25,66.59,0.274,346180.0,3.52e-07,0.989
6.9,2.51690133,-2.926e-05,-6.9,0.0,-147.0,FALSE POSITIVE,164.0,5403.0,-0.28,863.0,0.0,1430.0,-540.86,0.28,-0.372,Kepler,986.6,0.97,0.372,59.6,2.926e-05,1.284
18.5,7.34672485,-8.264e-05,-18.5,0.0,-148.0,CANDIDATE,185.0,5271.0,-0.06,82.58,0.0,784.0,-19.03,0.28,-0.05,Kepler,89.33,0.97,0.242,143.0,8.264e-05,0.821
59.1,9.296746368,-4.22e-07,-59.1,0.0,-196.0,FALSE POSITIVE,156.0,6461.0,-162.6,666.11,0.0,1552.0,-942.81,64.97,-1.171,Kepler,1370.16,400.4,0.468,213840.0,4.22e-07,2.884
40.0,18.060078203,-3.212e-06,-40.0,0.0,-159.0,FALSE POSITIVE,175.0,5330.0,-2.74,19.79,0.0,618.0,-11.45,3.65,-0.113,Kepler,34.4,20.71,0.151,58975.0,3.212e-06,0.855
49.4,18.74072534,-9.2e-07,-49.4,0.0,-214.0,FALSE POSITIVE,171.0,6122.0,-3.72,53.98,0.0,717.0,-19.01,10.4,-0.104,Kepler,62.46,35.61,0.291,125480.0,9.2e-07,0.996
8.5,0.93371313,-2.76e-05,-8.5,0.0,-164.0,FALSE POSITIVE,164.0,5436.0,-0.05,1214.47,0.0,1642.0,-425.02,0.16,-0.067,Kepler,1724.34,0.69,0.2,66.0,2.76e-05,0.869
11.5,0.93373716,-8.573e-06,-11.5,0.0,-185.0,FALSE POSITIVE,204.0,5390.0,-0.15,1153.46,0.0,1666.0,-606.88,0.21,-0.107,Kepler,1811.1,1.14,0.16,144.9,8.573e-06,0.852
22.6,0.933735579,-5.686e-06,-22.6,0.0,-113.0,FALSE POSITIVE,125.0,5016.0,-3.85,59102.11,0.0,3696.0,-28239.14,4.71,-2.004,Kepler,43890.28,10.28,2.449,351.4,5.686e-06,5.344
72.2,58.28819056,-1.26e-05,-72.2,0.0,-164.0,FALSE POSITIVE,164.0,5463.0,-7.79,8.92,0.0,462.0,-4.42,11.66,-0.191,Kepler,10.79,42.57,0.286,156160.0,1.26e-05,1.044
366.0,3.989144446,-9.12e-07,-366.0,0.0,-166.0,FALSE POSITIVE,166.0,5538.0,-6.63,97.41,0.0,996.0,-69.6,7.37,-0.079,Kepler,233.19,60.26,0.088,630520.0,9.12e-07,0.719
228.0,32.77897303,-8.445e-06,-228.0,0.0,-190.0,FALSE POSITIVE,169.0,6122.0,-7.24,24.5,0.0,588.0,-8.3,20.28,-0.101,Kepler,28.29,69.08,0.283,410080.0,8.445e-06,0.964
60.3,28.487107336,-5.044e-06,-60.3,0.0,-173.0,FALSE POSITIVE,154.0,6351.0,-40.12,110.67,0.0,963.0,-124.62,21.61,-0.819,Kepler,202.98,116.84,0.441,37663.0,5.044e-06,2.385
75.7,8.61733907,-6.6e-07,-75.7,0.0,-160.0,FALSE POSITIVE,176.0,5387.0,-6.07,58.03,0.0,796.0,-29.3,9.89,-0.102,Kepler,94.74,51.79,0.166,185860.0,6.6e-07,0.87
9.3,2.16146908,-4.274e-05,-9.3,0.0,-216.0,FALSE POSITIVE,198.0,6047.0,-0.13,1089.87,0.0,1487.0,-401.56,0.29,-0.133,Kepler,1155.45,0.95,0.311,84.8,4.274e-05,1.013
48.4,10.26782676,-3.12e-07,-48.4,0.0,-223.0,FALSE POSITIVE,162.0,6664.0,-17.17,321.08,0.0,1136.0,-191.41,20.95,-0.336,Kepler,393.02,73.59,0.41,247180.0,3.12e-07,1.44
49.4,6.933574,-0.0001199,-49.4,0.0,-166.0,CANDIDATE,149.0,5510.0,-0.1,64.69,0.0,829.0,-28.36,0.25,-0.065,Kepler,111.53,1.3,0.152,276.7,0.0001199,0.793
120.0,1.057335679,-1.23e-07,-120.0,0.0,-140.0,FALSE POSITIVE,126.0,4664.0,-1.28,184.18,0.0,1276.0,-164.28,1.15,-0.06,Kepler,623.51,14.59,0.054,47337.0,1.23e-07,0.683
273.0,1.149198426,-8.94e-07,-273.0,0.0,-159.0,FALSE POSITIVE,159.0,5858.0,-4.7,1484.56,0.0,1690.0,-564.14,11.01,-0.097,Kepler,1922.43,42.03,0.227,37721.0,8.94e-07,0.867
8.6,2.50012775,-4.011e-05,-8.6,0.0,-227.0,FALSE POSITIVE,166.0,6923.0,-0.41,5553.07,0.0,1977.0,-1819.47,0.86,-0.411,Kepler,3611.69,1.66,0.864,49.9,4.011e-05,1.664
25.1,0.673141323,-2.141e-06,-25.1,0.0,-143.0,CANDIDATE,156.0,5461.0,-0.09,2685.11,0.0,1834.0,-594.1,0.44,-0.06,Kepler,2675.15,1.29,0.29,229.5,2.141e-06,0.858
7.9,8.60965352,-7.02e-05,-7.9,0.0,-171.0,CANDIDATE,191.0,5418.0,-2.47,838.61,0.0,1550.0,-1285.19,0.61,-3.139,Kepler,1365.41,3.33,0.785,63.2,7.02e-05,4.233
369.0,1.40469182,-8.3e-08,-369.0,0.0,-87.0,FALSE POSITIVE,75.0,6230.0,-49.32,2938.3,0.0,2263.0,-2693.03,40.35,-0.423,Kepler,6187.57,217.25,0.346,702440.0,8.3e-08,1.863
103.0,10.306982793,-8.65e-07,-103.0,0.0,-160.0,FALSE POSITIVE,160.0,5912.0,-21.75,158.38,0.0,960.0,-104.35,21.75,-0.326,Kepler,200.8,81.21,0.326,341790.0,8.65e-07,1.217
222.0,1.109841858,-1.17e-07,-222.0,0.0,-78.0,FALSE POSITIVE,78.0,5788.0,-64.61,9607.62,0.0,2944.0,-10987.17,36.93,-1.167,Kepler,17830.7,177.78,0.667,300710.0,1.17e-07,3.211
23.8,13.8911152,-0.0002016,-23.8,0.0,-163.0,CANDIDATE,179.0,5472.0,-0.14,25.5,0.0,674.0,-15.91,0.18,-0.101,Kepler,48.8,1.12,0.124,204.9,0.0002016,0.79
369.0,7.234965722,-1.812e-06,-369.0,0.0,-186.0,FALSE POSITIVE,186.0,5653.0,-2.94,95.5,0.0,843.0,-32.16,8.79,-0.069,Kepler,119.12,34.03,0.206,164850.0,1.812e-06,0.798
36.3,7.45301717,-7.207e-05,-36.3,0.0,-98.0,FALSE POSITIVE,62.0,4475.0,-6.4,5328.87,0.0,2595.0,-3983.96,7.1,-2.868,Kepler,10730.53,37.37,3.186,551.5,7.207e-05,16.755
193.0,2.442941283,-1.791e-06,-193.0,0.0,0.0,FALSE POSITIVE,0.0,5780.0,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,Kepler,788.17,48.18,0.0,37338.0,1.791e-06,1.0
2.9,3.684337918,-7.468e-06,-2.9,0.0,-428.0,FALSE POSITIVE,272.0,9609.0,-3.36,10731.72,0.0,2481.0,-4961.53,5.03,-0.565,Kepler,8964.2,12.52,0.847,76.7,7.468e-06,2.108
2899.0,11.2570616,-2.289e-05,-2899.0,0.0,-326.0,FALSE POSITIVE,217.0,6915.0,-55.41,525.79,0.0,1272.0,-396.95,45.33,-0.638,Kepler,619.07,162.84,0.522,690240.0,2.289e-05,1.875
32.3,21.858963291,-1.349e-06,-32.3,0.0,-196.0,FALSE POSITIVE,178.0,5923.0,-52.92,106.15,0.0,925.0,-128.97,22.64,-0.951,Kepler,172.73,114.63,0.407,117110.0,1.349e-06,2.06
54.0,1.461270059,-5.735e-06,-54.0,0.0,-182.0,FALSE POSITIVE,182.0,5226.0,-1.76,312.57,0.0,1253.0,-142.46,4.13,-0.045,Kepler,583.36,26.29,0.106,3348.7,5.735e-06,0.674
40.2,9.4022333,-0.0001098,-40.2,0.0,-101.0,FALSE POSITIVE,92.0,4597.0,-4.69,4121.83,0.0,2309.0,-2772.79,5.22,-2.758,Kepler,6719.57,23.61,3.064,316.0,0.0001098,13.874
13.2,6.76890076,-7.379e-05,-13.2,0.0,-171.0,CANDIDATE,154.0,5737.0,-0.23,204.89,0.0,1017.0,-103.87,0.34,-0.207,Kepler,253.3,1.24,0.31,123.1,7.379e-05,1.125
0.7,9.543584955,-2.88e-07,-0.7,0.0,-132.0,FALSE POSITIVE,182.0,5537.0,-46.96,371.79,0.0,1141.0,-343.86,23.46,-1.075,Kepler,401.55,77.97,0.537,68184.0,2.88e-07,1.785
4.5,1.96134311,-1.126e-05,-4.5,0.0,-80.0,CANDIDATE,74.0,6221.0,-9.77,2550.73,0.0,2167.0,-2310.66,7.99,-0.517,Kepler,5197.02,41.53,0.423,207.8,1.126e-05,2.198
25.0,18.611957253,-8.62e-07,-25.0,0.0,-194.0,FALSE POSITIVE,162.0,6492.0,-10.36,94.82,0.0,829.0,-41.63,19.26,-0.185,Kepler,111.83,65.5,0.344,124830.0,8.62e-07,1.17
26.4,0.73240662,-6.829e-05,-26.4,0.0,-324.0,FALSE POSITIVE,229.0,7392.0,-0.62,51936.38,0.0,3191.0,-10374.89,2.41,-0.3,Kepler,24515.44,3.65,1.172,329.0,6.829e-05,1.772
21.2,2.954598,-0.0001104,-21.2,0.0,-279.0,FALSE POSITIVE,216.0,6955.0,-34.34,4703.75,0.0,2148.0,-3396.81,27.76,-0.825,Kepler,5028.39,89.95,0.667,337.8,0.0001104,2.161
1.6,0.562006231,-7.204e-06,-1.6,0.0,-235.0,FALSE POSITIVE,188.0,6609.0,-0.14,15237.89,0.0,2978.0,-9507.76,0.16,-0.358,Kepler,18708.86,0.58,0.398,14.2,7.204e-06,1.455
7.7,3.21559054,-4.215e-05,-7.7,0.0,-207.0,FALSE POSITIVE,169.0,6300.0,-2.1,755.26,0.0,1366.0,-254.93,5.9,-0.116,Kepler,822.2,18.8,0.325,202.4,4.215e-05,1.036
0.0,1.547426532,0.0,0.0,0.0,-218.0,FALSE POSITIVE,158.0,6612.0,-0.58,3058.33,0.0,1973.0,-1377.09,1.08,-0.203,Kepler,3587.69,3.62,0.377,532.9,0.0,1.264
32.3,12.851722103,-1.316e-06,-32.3,0.0,-194.0,FALSE POSITIVE,158.0,5838.0,-5.91,75.36,0.0,781.0,-29.17,13.78,-0.121,Kepler,88.01,47.26,0.282,42519.0,1.316e-06,0.967
4.0,4.2055797,-0.0001257,-4.0,0.0,-196.0,FALSE POSITIVE,158.0,6190.0,-0.33,1301.61,0.0,1345.0,-319.95,1.0,-0.231,Kepler,773.19,1.8,0.702,100.5,0.0001257,1.259
38.7,486.77832,-0.0197,-38.7,0.0,-131.0,CANDIDATE,103.0,5039.0,-2.36,1.45,0.0,409.0,-3.29,0.57,-1.256,Kepler,6.6,9.3,0.302,370.8,0.0197,4.95
52.1,28.2682167,-0.0004556,-52.1,0.0,-152.0,CANDIDATE,168.0,5496.0,-0.09,21.38,0.0,526.0,-4.12,0.47,-0.059,Kepler,18.12,1.22,0.327,197.0,0.0004556,0.838
33.2,0.957476003,-1.631e-06,-33.2,0.0,-207.0,FALSE POSITIVE,169.0,6312.0,-0.39,4229.46,0.0,2138.0,-1872.03,0.72,-0.176,Kepler,4953.98,2.47,0.327,450.7,1.631e-06,1.122
756.0,1.559360638,-4.135e-06,-756.0,0.0,-312.0,FALSE POSITIVE,216.0,7002.0,-19.75,5151.19,0.0,2234.0,-2831.72,27.1,-0.312,Kepler,5905.62,94.2,0.428,280070.0,4.135e-06,1.488
2.0,1.6037058,-2.591e-05,-2.0,0.0,-76.0,CANDIDATE,76.0,6400.0,-0.33,5555.35,0.0,2492.0,-3791.05,0.37,-0.544,Kepler,9138.09,1.54,0.599,32.8,2.591e-05,2.512
11.2,2.313367981,-2.4e-07,-11.2,0.0,-150.0,FALSE POSITIVE,150.0,5508.0,-2.81,271.88,0.0,1180.0,-113.73,6.58,-0.064,Kepler,458.02,33.55,0.15,13438.0,2.4e-07,0.764
214.0,76.01811375,-5.073e-05,-214.0,0.0,-260.0,FALSE POSITIVE,189.0,6703.0,-22.05,32.09,0.0,652.0,-27.11,16.03,-0.656,Kepler,42.65,63.58,0.477,80671.0,5.073e-05,1.892
31.0,0.70965042,-3.545e-05,-31.0,0.0,-169.0,CANDIDATE,169.0,5618.0,-0.27,3316.23,0.0,2036.0,-1646.68,0.4,-0.179,Kepler,4086.46,1.49,0.269,223.4,3.545e-05,1.002
9.5,1.574063832,-1.839e-06,-9.5,0.0,-178.0,FALSE POSITIVE,160.0,5951.0,-4.29,1232.03,0.0,1619.0,-583.69,7.38,-0.144,Kepler,1622.84,28.63,0.248,1118.1,1.839e-06,0.962
35.0,2.51989935,-3.308e-05,-35.0,0.0,-143.0,FALSE POSITIVE,167.0,5646.0,-0.09,660.61,0.0,1217.0,-122.3,0.44,-0.067,Kepler,519.13,1.04,0.355,147.2,3.308e-05,0.841
252.0,3.867613816,-3.42e-07,-252.0,0.0,-173.0,FALSE POSITIVE,156.0,5780.0,-12.18,413.88,0.0,1203.0,-197.21,19.72,-0.184,Kepler,494.75,69.23,0.298,340910.0,3.42e-07,1.046
9.3,0.733726452,-6.056e-06,-9.3,0.0,-175.0,FALSE POSITIVE,158.0,5855.0,-0.06,2253.61,0.0,1867.0,-677.78,0.23,-0.056,Kepler,2891.64,0.86,0.211,114.6,6.056e-06,0.797
21.2,36.473115046,-1.489e-06,-21.2,0.0,-146.0,FALSE POSITIVE,162.0,5452.0,-4.72,6.71,0.0,467.0,-2.87,10.19,-0.068,Kepler,11.24,53.1,0.147,161930.0,1.489e-06,0.766
213.0,4.238855579,-1.737e-06,-213.0,0.0,-167.0,FALSE POSITIVE,167.0,5655.0,-5.58,157.8,0.0,1044.0,-99.48,6.81,-0.118,Kepler,280.82,38.01,0.144,68002.0,1.737e-06,0.804
11.3,3.62657392,-2.486e-05,-11.3,0.0,-161.0,CANDIDATE,161.0,5416.0,-0.07,153.91,0.0,1014.0,-64.5,0.16,-0.068,Kepler,250.0,0.79,0.159,98.5,2.486e-05,0.8
2.9,1.17033848,-4.881e-05,-2.9,0.0,-324.0,FALSE POSITIVE,230.0,8027.0,-0.22,39086.3,0.0,3272.0,-13188.75,0.46,-0.514,Kepler,27090.0,0.98,1.104,17.3,4.881e-05,2.314
56.8,7.841066931,-3.67e-07,-56.8,0.0,-179.0,FALSE POSITIVE,161.0,5973.0,-5.3,115.82,0.0,876.0,-38.05,15.96,-0.078,Kepler,139.18,56.33,0.235,342090.0,3.67e-07,0.829
36.9,0.902403563,-2.31e-07,-36.9,0.0,-148.0,CANDIDATE,161.0,5776.0,-0.41,2407.97,0.0,1688.0,-410.85,2.59,-0.05,Kepler,1919.35,6.17,0.318,4759.5,2.31e-07,0.755
53.9,8.7998722,-0.0001038,-53.9,0.0,-142.0,CANDIDATE,129.0,4298.0,-0.09,5.79,0.0,577.0,-6.99,0.05,-0.057,Kepler,26.18,1.09,0.028,270.3,0.0001038,0.675
98.8,4.292599454,-3.93e-07,-98.8,0.0,-211.0,FALSE POSITIVE,173.0,6467.0,-8.07,616.01,0.0,1319.0,-237.04,18.82,-0.148,Kepler,715.83,64.04,0.345,140030.0,3.93e-07,1.174
14.6,6.87778029,-9.034e-05,-14.6,0.0,-218.0,CANDIDATE,174.0,6274.0,-0.14,290.38,0.0,1052.0,-91.78,0.4,-0.12,Kepler,289.51,1.19,0.361,124.0,9.034e-05,1.062
72.0,2.113197701,-2.04e-07,-72.0,0.0,-206.0,FALSE POSITIVE,188.0,6215.0,-14.29,2257.94,0.0,1825.0,-1452.08,14.29,-0.417,Kepler,2624.42,50.13,0.417,57316.0,2.04e-07,1.463
7095.0,11.02822674,-3.955e-05,-7095.0,0.0,-243.0,FALSE POSITIVE,199.0,6271.0,-18.12,236.59,0.0,1028.0,-133.91,22.15,-0.333,Kepler,264.14,75.47,0.407,278040.0,3.955e-05,1.387
183.0,70.37626987,-1.986e-05,-183.0,0.0,-147.0,FALSE POSITIVE,163.0,5458.0,-3.22,2.84,0.0,373.0,-1.1,8.08,-0.06,Kepler,4.59,40.43,0.151,116050.0,1.986e-05,0.755
125.0,12.9489256,-0.0001853,-125.0,0.0,-135.0,CANDIDATE,80.0,3867.0,-0.13,2.14,0.0,416.0,-2.47,0.09,-0.07,Kepler,7.09,0.94,0.05,331.0,0.0001853,0.525
35.0,0.772803664,-5.181e-06,-35.0,0.0,-159.0,FALSE POSITIVE,159.0,4535.0,-0.1,263.24,0.0,1365.0,-232.76,0.08,-0.06,Kepler,826.03,1.11,0.048,290.2,5.181e-06,0.668
45.4,7.549299761,-6.29e-07,-45.4,0.0,-151.0,FALSE POSITIVE,136.0,5085.0,-1.21,22.43,0.0,690.0,-12.07,2.43,-0.041,Kepler,53.74,18.8,0.082,44576.0,6.29e-07,0.634
6.3,0.530972263,-4.988e-06,-6.3,0.0,-197.0,FALSE POSITIVE,175.0,6185.0,-1.05,7508.09,0.0,2373.0,-2314.52,3.15,-0.112,Kepler,7495.0,9.32,0.335,48.6,4.988e-06,0.991
808.0,0.530967171,-8.2e-08,-808.0,0.0,-163.0,FALSE POSITIVE,148.0,5951.0,-11.46,5635.99,0.0,2312.0,-2109.21,26.82,-0.123,Kepler,6728.14,92.29,0.288,378390.0,8.2e-08,0.991
75.3,1.606163631,-1.35e-07,-75.3,0.0,-95.0,FALSE POSITIVE,63.0,8027.0,-24.02,4362.54,0.0,2943.0,-6475.33,12.91,-0.426,Kepler,17727.93,130.46,0.229,144600.0,1.35e-07,2.314
208.0,42.032096076,-6.489e-06,-208.0,0.0,-198.0,FALSE POSITIVE,148.0,6618.0,-8.86,22.48,0.0,622.0,-10.66,17.72,-0.125,Kepler,35.34,79.17,0.25,391260.0,6.489e-06,1.117
0.0,0.619303759,0.0,0.0,0.0,-299.0,FALSE POSITIVE,199.0,7138.0,-1.02,24732.63,0.0,3232.0,-12431.62,1.53,-0.365,Kepler,25737.02,4.71,0.548,74.5,0.0,1.684
29.7,22.470494368,-2.116e-06,-29.7,0.0,-143.0,FALSE POSITIVE,159.0,5315.0,-1.29,8.15,0.0,518.0,-3.75,2.8,-0.047,Kepler,17.04,19.12,0.102,45979.0,2.116e-06,0.697
91.4,130.235324,-0.00303,-91.4,0.0,-183.0,CANDIDATE,166.0,5616.0,-0.23,2.38,0.0,332.0,-0.8,0.68,-0.084,Kepler,2.86,2.44,0.251,750.1,0.00303,0.903
24.2,37.482223878,-4.309e-06,-24.2,0.0,-176.0,FALSE POSITIVE,195.0,6422.0,-42.68,80.94,0.0,902.0,-101.59,18.29,-0.903,Kepler,156.47,114.14,0.387,28977.0,4.309e-06,2.415
10.9,3.71186243,-1.336e-05,-10.9,0.0,-208.0,FALSE POSITIVE,170.0,6302.0,-0.16,868.92,0.0,1406.0,-371.39,0.31,-0.218,Kepler,922.9,0.95,0.404,53.9,1.336e-05,1.258
653.0,1.077358008,-1.89e-07,-653.0,0.0,-364.0,FALSE POSITIVE,298.0,6100.0,-12.08,3570.72,0.0,1925.0,-1500.5,22.44,-0.182,Kepler,3242.53,70.64,0.338,311050.0,1.89e-07,1.064
3.9,3.55643514,-9.02e-05,-3.9,0.0,-157.0,FALSE POSITIVE,157.0,5831.0,-0.17,552.84,0.0,1297.0,-314.33,0.21,-0.256,Kepler,669.38,0.75,0.312,45.8,9.02e-05,1.109
13.5,0.5366497,-6.267e-06,-13.5,0.0,-192.0,FALSE POSITIVE,140.0,5822.0,-0.08,3678.56,0.0,2142.0,-1340.69,0.23,-0.077,Kepler,4982.76,0.92,0.231,105.4,6.267e-06,0.898
384.0,1.480324075,-1.16e-07,-384.0,0.0,-141.0,FALSE POSITIVE,157.0,5260.0,-4.8,273.65,0.0,1313.0,-192.4,5.34,-0.072,Kepler,701.93,47.81,0.08,400010.0,1.16e-07,0.717
16.0,12.08353781,-7.22e-07,-16.0,0.0,-203.0,FALSE POSITIVE,162.0,6770.0,-15.48,415.47,0.0,1310.0,-401.04,10.32,-0.681,Kepler,696.82,50.33,0.454,43087.0,7.22e-07,2.214
51.2,10.692115,-0.003313,-51.2,0.0,-250.0,CONFIRMED,159.0,6474.0,-0.45,214.97,0.0,1008.0,-98.88,0.82,-0.205,Kepler,244.47,2.71,0.38,408.4,0.003313,1.242
